date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Ray Spalding,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Dennis Smith Jr.,Starter,27.45,6,19,0.316,1,4,0.25,0,0,,1,1,2,5,3,0,1,2,13,-19.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,J.J. Barea,Reserve,20.33333333333333,3,8,0.375,1,2,0.5,2,3,0.667,0,3,3,10,1,0,1,1,9,2.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Jalen Brunson,Reserve,19.316666666666663,1,3,0.333,1,3,0.333,0,0,,0,1,1,1,0,0,0,1,3,-3.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Dwight Powell,Reserve,17.283333333333335,6,8,0.75,0,1,0.0,4,6,0.667,2,3,5,0,1,1,0,1,16,0.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Maxi Kleber,Reserve,16.266666666666666,3,3,1.0,2,2,1.0,0,0,,0,2,2,0,0,0,1,1,8,-3.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Devin Harris,Reserve,6.1,0,2,0.0,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,0,-2.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Ryan Broekhoff,Reserve,3.05,1,3,0.333,1,3,0.333,0,0,,0,0,0,0,0,0,0,0,3,-8.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Trevor Ariza,Starter,37.61666666666667,7,12,0.583,5,9,0.556,2,2,1.0,0,8,8,7,1,0,0,2,21,25.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Josh Jackson,Reserve,28.466666666666665,7,11,0.636,3,4,0.75,1,2,0.5,0,2,2,3,0,1,3,1,18,10.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Isaiah Canaan,Starter,33.55,3,10,0.3,2,5,0.4,0,0,,0,6,6,7,0,0,1,4,8,7.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Devin Booker,Starter,33.55,12,19,0.632,6,10,0.6,5,6,0.833,0,4,4,7,0,0,3,4,35,22.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Ryan Anderson,Starter,24.4,1,4,0.25,0,1,0.0,0,0,,3,4,7,3,0,0,1,0,2,22.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,T.J. Warren,Reserve,23.383333333333333,5,12,0.417,3,4,0.75,4,4,1.0,1,0,1,1,2,0,3,3,17,-1.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Tyson Chandler,Reserve,11.183333333333334,0,0,,0,0,,0,0,,0,5,5,0,1,0,0,4,0,4.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Elie Okobo,Reserve,7.116666666666666,1,2,0.5,0,1,0.0,0,0,,0,0,0,1,0,0,0,2,2,1.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Troy Daniels,Reserve,4.066666666666666,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,0,0,-2.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Mikal Bridges,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,DeAndre Jordan,Starter,30.5,5,9,0.556,0,0,,1,1,1.0,4,8,12,1,1,1,0,5,11,-21.0
2018-10-17T22:30:00,Phoenix Suns Basic and Advanced Stats Table,Deandre Ayton,Starter,36.6,8,11,0.727,0,0,,2,2,1.0,1,9,10,6,1,1,0,2,18,17.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Luka Dončić,Starter,31.516666666666666,5,16,0.313,0,5,0.0,0,2,0.0,2,6,8,4,0,0,4,3,10,-18.0
2018-10-17T22:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Lou Williams,Reserve,24.4,4,10,0.4,2,6,0.333,4,5,0.8,0,1,1,5,0,0,1,4,14,-4.0
2018-10-17T22:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Mike Scott,Reserve,3.05,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-6.0
2018-10-17T22:30:00,Denver Nuggets Basic and Advanced Stats Table,Will Barton,Starter,34.56666666666667,6,12,0.5,3,5,0.6,4,4,1.0,0,5,5,2,0,2,2,2,19,10.0
2018-10-17T22:30:00,Dallas Mavericks Basic and Advanced Stats Table,Wesley Matthews,Starter,34.56666666666667,4,10,0.4,2,7,0.286,5,6,0.833,1,1,2,5,1,0,2,0,15,-15.0
2018-10-17T22:30:00,Denver Nuggets Basic and Advanced Stats Table,Nikola Jokić,Starter,33.55,6,13,0.462,1,4,0.25,8,10,0.8,2,6,8,5,1,2,2,4,21,8.0
