date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,Paul Millsap,Starter,18.3,1,3,0.333,0,1,0.0,0,2,0.0,1,2,3,3,0,0,0,2,2,-6.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,Michael Porter Jr.,Reserve,27.45,10,18,0.556,6,10,0.6,4,5,0.8,3,5,8,0,2,0,1,2,30,10.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,Monte Morris,Reserve,26.433333333333334,2,5,0.4,0,2,0.0,4,6,0.667,0,2,2,6,0,1,2,0,8,7.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,JaMychal Green,Reserve,22.366666666666667,5,9,0.556,3,7,0.429,4,5,0.8,1,7,8,1,2,0,0,4,17,10.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,Facundo Campazzo,Reserve,12.2,0,1,0.0,0,1,0.0,0,0,,2,0,2,2,2,0,1,1,0,12.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,PJ Dozier,Reserve,9.15,2,3,0.667,2,2,1.0,2,2,1.0,1,1,2,0,1,1,1,1,8,4.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,R.J. Hampton,Reserve,5.083333333333333,0,1,0.0,0,0,,0,0,,1,0,1,0,0,0,0,1,0,6.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Luka Dončić,Starter,39.65,11,23,0.478,3,8,0.375,10,10,1.0,2,9,11,16,4,1,5,3,35,8.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Tim Hardaway Jr.,Starter,37.61666666666667,7,18,0.389,2,7,0.286,3,4,0.75,3,4,7,2,1,0,1,3,19,1.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Kristaps Porziņģis,Starter,32.53333333333333,6,18,0.333,1,8,0.125,3,4,0.75,0,6,6,1,1,1,3,5,16,-14.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Jalen Brunson,Starter,29.48333333333333,4,4,1.0,2,2,1.0,2,2,1.0,0,1,1,3,0,0,1,2,12,-16.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Willie Cauley-Stein,Starter,26.433333333333334,0,3,0.0,0,0,,2,4,0.5,1,2,3,1,1,0,0,3,2,17.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,James Johnson,Reserve,30.5,7,8,0.875,2,3,0.667,0,0,,1,2,3,1,1,1,0,2,16,1.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Trey Burke,Reserve,25.416666666666668,4,6,0.667,1,3,0.333,0,0,,0,0,0,1,2,0,1,2,9,1.0
2021-01-25T20:30:00,Dallas Mavericks Basic and Advanced Stats Table,Wes Iwundu,Reserve,15.25,1,3,0.333,0,1,0.0,0,0,,1,2,3,1,1,1,0,1,2,-15.0
2021-01-25T20:30:00,Denver Nuggets Basic and Advanced Stats Table,Will Barton,Starter,26.433333333333334,2,9,0.222,0,4,0.0,2,2,1.0,0,7,7,5,0,0,2,1,6,-6.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Otto Porter Jr.,Reserve,22.366666666666667,4,8,0.5,4,7,0.571,1,2,0.5,0,5,5,3,0,2,0,1,13,-1.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Thaddeus Young,Reserve,31.516666666666666,8,11,0.727,0,1,0.0,0,2,0.0,4,5,9,9,1,1,2,2,16,4.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Denzel Valentine,Reserve,25.416666666666668,3,10,0.3,2,6,0.333,0,0,,0,3,3,1,0,0,1,1,8,0.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Jayson Tatum,Starter,31.516666666666666,10,21,0.476,3,6,0.5,1,2,0.5,0,4,4,5,0,1,2,2,24,15.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Jaylen Brown,Starter,29.48333333333333,10,21,0.476,2,3,0.667,4,6,0.667,0,5,5,2,2,0,2,1,26,17.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Daniel Theis,Starter,28.466666666666665,8,12,0.667,1,2,0.5,2,2,1.0,1,2,3,3,3,3,1,4,19,21.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Marcus Smart,Starter,25.416666666666668,4,6,0.667,1,3,0.333,4,4,1.0,0,5,5,11,2,1,3,2,13,21.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Tomáš Satoranský,Reserve,24.4,1,7,0.143,1,3,0.333,0,0,,0,2,2,6,0,0,2,1,3,6.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Jeff Teague,Reserve,22.366666666666667,3,8,0.375,0,1,0.0,2,2,1.0,0,2,2,4,0,0,0,0,8,-1.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Aaron Nesmith,Reserve,18.3,3,5,0.6,3,5,0.6,0,0,,0,1,1,0,0,0,1,1,9,4.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Javonte Green,Reserve,18.3,2,4,0.5,2,3,0.667,0,0,,2,2,4,0,0,0,0,1,6,2.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Semi Ojeleye,Reserve,16.266666666666666,0,1,0.0,0,1,0.0,0,0,,0,2,2,1,0,0,1,0,0,3.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Tristan Thompson,Starter,17.283333333333335,0,0,,0,0,,0,0,,1,9,10,1,0,0,0,0,0,9.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Grant Williams,Reserve,10.166666666666666,2,4,0.5,2,3,0.667,2,3,0.667,1,3,4,1,0,0,1,3,8,3.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Robert Williams,Reserve,9.15,0,1,0.0,0,0,,0,0,,1,3,4,0,0,1,1,1,0,-10.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Zach LaVine,Starter,34.56666666666667,11,19,0.579,6,10,0.6,2,2,1.0,1,5,6,3,0,2,6,2,30,-21.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Lauri Markkanen,Starter,31.516666666666666,7,12,0.583,3,6,0.5,1,2,0.5,1,5,6,1,0,0,1,3,18,-15.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Coby White,Starter,23.383333333333333,2,6,0.333,1,3,0.333,0,0,,0,2,2,1,0,0,2,3,5,-22.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Daniel Gafford,Starter,10.166666666666666,0,2,0.0,0,0,,0,2,0.0,3,0,3,1,0,1,1,0,0,-20.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Patrick Williams,Starter,10.166666666666666,1,4,0.25,0,2,0.0,0,0,,0,0,0,1,1,0,2,2,2,-20.0
2021-01-25T21:00:00,Boston Celtics Basic and Advanced Stats Table,Carsen Edwards,Reserve,12.2,2,4,0.5,1,2,0.5,1,1,1.0,0,0,0,0,2,0,0,3,6,-4.0
2021-01-25T21:00:00,Chicago Bulls Basic and Advanced Stats Table,Garrett Temple,Reserve,26.433333333333334,4,9,0.444,0,1,0.0,0,0,,0,5,5,2,2,1,1,1,8,9.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Justin Jackson,Reserve,16.266666666666666,2,5,0.4,0,2,0.0,2,2,1.0,1,1,2,3,0,0,0,1,6,1.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Gary Trent Jr.,Starter,41.68333333333333,9,17,0.529,4,9,0.444,0,1,0.0,0,1,1,0,2,0,1,4,22,-11.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Damian Lillard,Starter,38.63333333333333,8,22,0.364,3,12,0.25,7,8,0.875,2,4,6,10,0,0,3,3,26,0.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Carmelo Anthony,Starter,34.56666666666667,9,21,0.429,1,6,0.167,3,4,0.75,1,5,6,1,1,2,0,2,22,15.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Nassir Little,Reserve,21.35,1,5,0.2,0,2,0.0,2,2,1.0,1,3,4,0,0,1,1,2,4,4.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Derrick Jones Jr.,Starter,26.433333333333334,2,4,0.5,0,2,0.0,1,2,0.5,1,1,2,0,0,0,1,3,5,-14.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Anfernee Simons,Reserve,29.48333333333333,10,17,0.588,6,10,0.6,0,0,,1,1,2,1,1,0,1,4,26,-9.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Harry Giles,Reserve,15.25,2,2,1.0,0,0,,0,0,,1,5,6,2,0,0,1,1,4,1.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Aleksej Pokusevski,Reserve,20.33333333333333,2,4,0.5,2,4,0.5,0,0,,0,3,3,2,0,1,1,1,6,1.0
2021-01-25T22:00:00,Portland Trail Blazers Basic and Advanced Stats Table,Enes Freedom,Starter,31.516666666666666,5,10,0.5,0,0,,3,4,0.75,8,15,23,3,2,0,0,4,13,-1.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Mike Muscala,Reserve,20.33333333333333,8,12,0.667,6,10,0.6,1,2,0.5,0,2,2,0,1,0,0,2,23,10.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Kent Bazemore,Reserve,14.233333333333333,2,2,1.0,0,0,,1,1,1.0,0,3,3,0,0,2,1,1,5,-3.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Kenrich Williams,Reserve,21.35,3,7,0.429,0,3,0.0,1,2,0.5,4,3,7,2,1,0,0,2,7,-7.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Brad Wanamaker,Reserve,19.316666666666663,3,5,0.6,0,1,0.0,3,4,0.75,0,0,0,2,1,0,1,1,9,12.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Kevon Looney,Starter,18.3,1,4,0.25,0,0,,0,0,,2,3,5,4,0,1,1,2,2,21.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Kelly Oubre Jr.,Starter,27.45,4,9,0.444,2,3,0.667,4,5,0.8,2,4,6,4,3,1,1,0,14,13.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Andrew Wiggins,Starter,29.48333333333333,10,19,0.526,2,5,0.4,1,2,0.5,6,0,6,0,3,3,1,3,23,22.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Draymond Green,Starter,30.5,4,8,0.5,1,4,0.25,1,1,1.0,0,6,6,4,1,0,4,4,10,19.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Stephen Curry,Starter,33.55,11,21,0.524,7,12,0.583,7,8,0.875,1,3,4,3,3,0,3,2,36,19.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Ed Davis,Reserve,12.2,2,4,0.5,0,0,,0,0,,3,4,7,1,0,0,0,3,4,3.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jake Layman,Reserve,13.216666666666669,2,4,0.5,0,0,,0,0,,0,3,3,2,0,1,1,2,4,-10.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jarrett Culver,Reserve,14.233333333333333,0,2,0.0,0,0,,4,4,1.0,0,1,1,0,0,0,1,2,4,5.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jordan McLaughlin,Reserve,22.366666666666667,7,12,0.583,1,2,0.5,0,0,,0,2,2,5,1,0,2,2,15,2.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jaden McDaniels,Reserve,25.416666666666668,3,9,0.333,1,3,0.333,0,2,0.0,1,4,5,2,1,0,0,4,7,-7.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Anthony Edwards,Reserve,27.45,4,13,0.308,1,3,0.333,6,7,0.857,2,1,3,1,1,0,2,2,15,-10.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Josh Okogie,Starter,16.266666666666666,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,2,0,-14.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Naz Reid,Starter,24.4,5,16,0.313,1,6,0.167,0,0,,4,6,10,1,0,2,2,6,11,-11.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Jarred Vanderbilt,Starter,24.4,5,8,0.625,0,0,,2,2,1.0,4,1,5,2,2,2,2,3,12,-24.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Ricky Rubio,Starter,25.416666666666668,1,8,0.125,0,1,0.0,4,4,1.0,2,2,4,11,1,0,4,1,6,-24.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Malik Beasley,Starter,30.5,10,18,0.556,4,9,0.444,6,6,1.0,0,7,7,0,1,0,3,1,30,-17.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Damion Lee,Reserve,17.283333333333335,2,3,0.667,1,2,0.5,4,4,1.0,0,4,4,2,0,1,0,0,9,3.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Hamidou Diallo,Reserve,21.35,5,8,0.625,0,0,,1,6,0.167,0,3,3,2,2,0,0,2,11,8.0
2021-01-25T22:00:00,Minnesota Timberwolves Basic and Advanced Stats Table,Ashton Hagans,Reserve,2.033333333333333,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-3.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Théo Maledon,Starter,21.35,2,7,0.286,2,5,0.4,0,0,,0,4,4,4,0,0,1,3,6,1.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Isaiah Roby,Starter,27.45,4,11,0.364,1,2,0.5,7,7,1.0,2,1,3,1,0,2,0,4,16,-4.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Darius Bazley,Starter,28.466666666666665,6,11,0.545,3,6,0.5,4,6,0.667,1,6,7,2,0,0,1,0,19,-1.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Luguentz Dort,Starter,30.5,3,7,0.429,1,4,0.25,0,0,,1,2,3,3,0,1,2,4,7,5.0
2021-01-25T22:00:00,Oklahoma City Thunder Basic and Advanced Stats Table,Shai Gilgeous-Alexander,Starter,32.53333333333333,8,12,0.667,3,4,0.75,5,10,0.5,0,9,9,6,1,2,3,0,24,1.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Nico Mannion,Reserve,2.033333333333333,0,0,,0,0,,0,0,,0,0,0,0,1,0,1,1,0,3.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Jordan Poole,Reserve,2.033333333333333,1,1,1.0,0,0,,0,0,,0,2,2,0,0,0,0,0,2,3.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Eric Paschall,Reserve,13.216666666666669,2,10,0.2,1,1,1.0,0,2,0.0,3,2,5,1,0,0,0,0,5,3.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,Mychal Mulder,Reserve,14.233333333333333,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,1,1,0,0,1,2,-3.0
2021-01-25T22:00:00,Golden State Warriors Basic and Advanced Stats Table,James Wiseman,Reserve,15.25,4,5,0.8,0,0,,5,8,0.625,1,3,4,0,0,2,2,4,13,-2.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,De'Andre Hunter,Starter,36.6,7,16,0.438,2,7,0.286,6,6,1.0,0,3,3,4,1,1,1,0,22,9.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Reggie Jackson,Starter,39.65,8,16,0.5,2,6,0.333,2,2,1.0,1,6,7,8,2,1,2,3,20,-1.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Terance Mann,Starter,33.55,4,8,0.5,1,3,0.333,1,2,0.5,2,7,9,1,4,0,0,5,10,-12.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Nicolas Batum,Starter,32.53333333333333,2,7,0.286,1,5,0.2,0,0,,0,4,4,5,0,0,3,1,5,-6.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Serge Ibaka,Starter,28.466666666666665,6,15,0.4,1,3,0.333,2,2,1.0,4,1,5,3,0,3,3,2,15,-3.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Luke Kennard,Starter,28.466666666666665,5,13,0.385,2,5,0.4,1,2,0.5,0,3,3,2,4,0,0,0,13,-4.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Marcus Morris,Reserve,24.4,3,9,0.333,0,0,,4,4,1.0,2,3,5,0,1,0,1,2,10,-5.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Lou Williams,Reserve,22.366666666666667,4,14,0.286,1,3,0.333,2,2,1.0,1,2,3,3,0,0,2,0,11,-3.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Ivica Zubac,Reserve,18.3,3,5,0.6,0,0,,7,8,0.875,3,7,10,1,0,0,0,4,13,-7.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Skylar Mays,Reserve,0.0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-2.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Tony Snell,Reserve,2.033333333333333,0,1,0.0,0,0,,0,0,,0,1,1,1,0,0,0,1,0,2.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Rajon Rondo,Reserve,6.1,1,1,1.0,0,0,,0,0,,0,0,0,0,1,0,2,0,2,0.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Danilo Gallinari,Reserve,14.233333333333333,0,2,0.0,0,2,0.0,2,2,1.0,0,1,1,0,0,0,3,2,2,7.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Brandon Goodwin,Reserve,15.25,2,3,0.667,1,2,0.5,2,2,1.0,0,3,3,2,0,0,0,0,7,6.0
2021-01-26T19:30:00,Los Angeles Clippers Basic and Advanced Stats Table,Amir Coffey,Reserve,12.2,1,2,0.5,0,1,0.0,0,0,,0,0,0,0,0,0,1,2,2,-4.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Clint Capela,Starter,34.56666666666667,6,11,0.545,0,0,,1,2,0.5,8,10,18,1,2,2,3,3,13,2.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Kevin Huerter,Starter,35.583333333333336,5,10,0.5,3,3,1.0,0,0,,0,2,2,3,0,1,2,4,13,4.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,John Collins,Starter,35.583333333333336,4,11,0.364,1,3,0.333,2,2,1.0,1,10,11,3,0,5,0,5,11,4.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Trae Young,Starter,36.6,12,23,0.522,3,7,0.429,11,11,1.0,0,3,3,5,1,0,3,0,38,12.0
2021-01-26T19:30:00,Atlanta Hawks Basic and Advanced Stats Table,Solomon Hill,Reserve,23.383333333333333,0,2,0.0,0,2,0.0,0,0,,0,4,4,1,2,0,0,1,0,1.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,David Nwaba,Reserve,23.383333333333333,5,7,0.714,1,2,0.5,0,0,,3,6,9,3,2,1,1,4,11,20.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Jordan Bell,Reserve,15.25,2,5,0.4,0,1,0.0,0,0,,1,3,4,0,0,1,2,3,4,-14.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Bradley Beal,Starter,35.583333333333336,12,28,0.429,1,5,0.2,8,8,1.0,1,4,5,4,0,1,5,1,33,-4.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Robin Lopez,Starter,29.48333333333333,5,8,0.625,0,0,,0,0,,3,1,4,3,1,0,0,2,10,-8.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Russell Westbrook,Starter,28.466666666666665,7,17,0.412,1,4,0.25,4,8,0.5,2,9,11,7,0,0,6,3,19,-13.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Isaac Bonga,Starter,25.416666666666668,0,3,0.0,0,2,0.0,0,0,,0,4,4,0,0,0,1,4,0,-9.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Anthony Gill,Starter,22.366666666666667,1,4,0.25,0,3,0.0,0,0,,2,6,8,2,1,0,2,1,2,6.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Jerome Robinson,Reserve,29.48333333333333,2,7,0.286,0,3,0.0,0,0,,0,5,5,1,1,0,2,2,4,-21.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Garrison Mathews,Reserve,23.383333333333333,1,3,0.333,1,2,0.5,5,5,1.0,1,1,2,0,1,0,0,3,8,-17.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Raul Neto,Reserve,22.366666666666667,3,10,0.3,2,6,0.333,0,0,,2,3,5,1,3,1,1,1,8,-12.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Alex Len,Reserve,6.1,0,0,,0,0,,0,2,0.0,0,2,2,1,0,0,1,2,0,0.0
2021-01-26T20:00:00,Washington Wizards Basic and Advanced Stats Table,Cassius Winston,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-3.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Victor Oladipo,Starter,36.6,7,21,0.333,3,10,0.3,3,6,0.5,0,5,5,1,0,0,3,1,20,4.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,P.J. Tucker,Starter,34.56666666666667,0,1,0.0,0,1,0.0,0,0,,0,2,2,0,1,0,0,3,0,1.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,DeMarcus Cousins,Starter,33.55,6,11,0.545,4,8,0.5,3,5,0.6,1,10,11,2,5,1,2,5,19,6.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Jae'Sean Tate,Starter,28.466666666666665,1,6,0.167,0,1,0.0,1,2,0.5,3,4,7,0,1,0,0,0,3,8.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,John Wall,Starter,24.4,9,21,0.429,1,6,0.167,5,6,0.833,1,1,2,5,1,0,3,0,24,11.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Eric Gordon,Reserve,28.466666666666665,6,13,0.462,2,7,0.286,6,7,0.857,0,2,2,4,1,0,2,1,20,15.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Sterling Brown,Reserve,15.25,2,4,0.5,1,2,0.5,3,3,1.0,0,5,5,1,1,1,1,1,8,22.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Danuel House Jr.,Reserve,13.216666666666669,1,4,0.25,0,0,,0,0,,0,1,1,0,0,1,1,2,2,9.0
2021-01-26T20:00:00,Houston Rockets Basic and Advanced Stats Table,Ben McLemore,Reserve,2.033333333333333,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-1.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Miye Oni,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-2.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Juwan Morgan,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,RJ Barrett,Starter,40.66666666666666,7,11,0.636,3,3,1.0,0,2,0.0,2,1,3,4,1,0,1,2,17,-7.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Udoka Azubuike,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Julius Randle,Starter,35.583333333333336,6,16,0.375,2,4,0.5,4,4,1.0,2,8,10,4,0,0,2,4,18,-14.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Shaquille Harrison,Reserve,1.0166666666666666,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Mitchell Robinson,Starter,30.5,3,4,0.75,0,0,,1,4,0.25,1,7,8,1,0,2,0,2,7,-15.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Alec Burks,Starter,23.383333333333333,3,14,0.214,0,7,0.0,3,3,1.0,1,6,7,1,1,0,1,3,9,-5.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Elfrid Payton,Starter,21.35,2,7,0.286,0,2,0.0,0,0,,1,1,2,2,0,0,2,3,4,-7.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Austin Rivers,Reserve,27.45,10,14,0.714,5,7,0.714,0,0,,1,2,3,1,0,0,1,4,25,-13.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Immanuel Quickley,Reserve,22.366666666666667,1,11,0.091,0,4,0.0,4,4,1.0,0,4,4,1,1,0,2,1,6,-5.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Obi Toppin,Reserve,13.216666666666669,2,2,1.0,0,0,,0,0,,0,2,2,0,0,0,1,0,4,0.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Kevin Knox,Reserve,7.116666666666666,0,1,0.0,0,0,,0,0,,0,1,1,0,0,0,1,1,0,-7.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Theo Pinson,Reserve,1.0166666666666666,1,1,1.0,0,0,,0,0,,0,0,0,0,0,0,0,0,2,2.0
2021-01-26T21:00:00,New York Knicks Basic and Advanced Stats Table,Nerlens Noel,Reserve,17.283333333333335,1,2,0.5,0,0,,0,0,,1,3,4,1,3,2,0,1,2,1.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Derrick Favors,Reserve,15.25,1,1,1.0,0,0,,0,0,,2,2,4,1,0,0,0,1,2,-11.0
2021-01-26T21:00:00,Utah Jazz Basic and Advanced Stats Table,Donovan Mitchell,Starter,34.56666666666667,3,15,0.2,2,9,0.222,1,2,0.5,2,6,8,3,0,0,2,2,9,1.0
