Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,weekday,home_score,away_score,attendance,overtime,remarks
0,11-01,Atlanta Hawks,Washington Wizards,240.5,9.0,-430,350,251,9,2,2,0.2325581395348837,0.2857142857142857,4.3,3.5,Wednesday,130.0,121.0,16912.0,,
0,11-01,New York Knicks,Cleveland Cavaliers,210.5,5.5,-225,188,184,-6,1,1,0.4444444444444444,0.5319148936170213,2.25,1.88,Wednesday,89.0,95.0,16912.0,,
0,11-01,Miami Heat,Brooklyn Nets,222.5,6.5,-310,230,214,-4,2,2,0.3225806451612903,0.4347826086956522,3.1,2.3,Wednesday,105.0,109.0,16912.0,,
0,11-01,Oklahoma City Thunder,New Orleans Pelicans,227.5,3.5,-154,130,216,-4,2,2,0.6493506493506493,0.7692307692307692,1.54,1.3,Wednesday,106.0,110.0,16912.0,,
0,11-01,Houston Rockets,Charlotte Hornets,222.0,3.0,-154,130,247,9,3,2,0.6493506493506493,0.7692307692307692,1.54,1.3,Wednesday,128.0,119.0,16912.0,,
0,11-01,Minnesota Timberwolves,Denver Nuggets,219.5,-2.5,114,-134,199,21,2,2,0.8771929824561404,0.7462686567164178,1.14,1.34,Wednesday,110.0,89.0,16912.0,,
0,11-01,Dallas Mavericks,Chicago Bulls,220.5,4.0,-164,138,219,9,2,2,0.6097560975609756,0.7246376811594204,1.64,1.38,Wednesday,114.0,105.0,16912.0,,
0,11-01,Utah Jazz,Memphis Grizzlies,225.5,2.0,-130,110,242,24,2,2,0.7692307692307692,0.9090909090909092,1.3,1.1,Wednesday,133.0,109.0,16912.0,,
0,11-01,Golden State Warriors,Sacramento Kings,228.0,6.5,-255,210,203,1,2,3,0.3921568627450981,0.4761904761904761,2.55,2.1,Wednesday,102.0,101.0,16912.0,,
0,11-01,Los Angeles Lakers,Los Angeles Clippers,227.5,3.0,-144,122,255,5,2,1,0.6944444444444444,0.819672131147541,1.44,1.22,Wednesday,130.0,125.0,16912.0,OT,
0,11-02,Philadelphia 76ers,Toronto Raptors,214.5,7.5,-295,240,213,15,4,1,0.3389830508474576,0.4166666666666667,2.95,2.4,Thursday,114.0,99.0,16912.0,,
0,11-02,New Orleans Pelicans,Detroit Pistons,215.5,4.5,-194,162,241,9,1,1,0.5154639175257733,0.6172839506172839,1.94,1.62,Thursday,125.0,116.0,16912.0,,
0,11-02,Utah Jazz,Orlando Magic,224.0,-1.5,102,-120,228,-2,1,2,0.9803921568627452,0.8333333333333334,1.02,1.2,Thursday,113.0,115.0,16912.0,,
0,11-02,Phoenix Suns,San Antonio Spurs,229.5,10.5,-490,380,253,-11,2,2,0.2040816326530612,0.2631578947368421,4.9,3.8,Thursday,121.0,132.0,16912.0,,
0,11-03,Indiana Pacers,Cleveland Cavaliers,230.5,-2.5,120,-142,237,5,2,2,0.8333333333333334,0.7042253521126761,1.2,1.42,Friday,121.0,116.0,16912.0,,In-Season Tournament
0,11-03,Milwaukee Bucks,New York Knicks,224.5,5.5,-225,188,215,5,2,2,0.4444444444444444,0.5319148936170213,2.25,1.88,Friday,110.0,105.0,16912.0,,In-Season Tournament
0,11-03,Chicago Bulls,Brooklyn Nets,221.0,4.0,-178,150,216,-2,2,2,0.5617977528089888,0.6666666666666666,1.7799999999999998,1.5,Friday,107.0,109.0,16912.0,,In-Season Tournament
0,11-03,Oklahoma City Thunder,Golden State Warriors,225.0,-6.0,205,-250,280,-2,2,2,0.4878048780487805,0.4,2.05,2.5,Friday,139.0,141.0,16912.0,,In-Season Tournament
0,11-03,Miami Heat,Washington Wizards,224.5,8.5,-405,320,235,7,2,2,0.2469135802469136,0.3125,4.05,3.2,Friday,121.0,114.0,16912.0,,In-Season Tournament
0,11-03,Denver Nuggets,Dallas Mavericks,229.5,5.5,-265,200,239,11,2,2,0.3773584905660377,0.5,2.65,2.0,Friday,125.0,114.0,16912.0,,In-Season Tournament
0,11-03,Portland Trail Blazers,Memphis Grizzlies,220.0,-3.5,138,-164,228,2,2,2,0.7246376811594204,0.6097560975609756,1.38,1.64,Friday,115.0,113.0,16912.0,OT,In-Season Tournament
0,11-04,Philadelphia 76ers,Phoenix Suns,220.5,6.5,-260,215,212,12,2,2,0.3846153846153846,0.4651162790697674,2.6,2.15,Saturday,112.0,100.0,16912.0,,
0,11-04,Indiana Pacers,Charlotte Hornets,240.5,4.5,-265,200,249,-1,1,3,0.3773584905660377,0.5,2.65,2.0,Saturday,124.0,125.0,16912.0,,
0,11-04,New Orleans Pelicans,Atlanta Hawks,237.5,2.0,-134,114,228,-18,2,3,0.7462686567164178,0.8771929824561404,1.34,1.14,Saturday,105.0,123.0,16912.0,,
0,11-04,Orlando Magic,Los Angeles Lakers,222.5,-3.5,136,-162,221,19,2,3,0.7352941176470588,0.6172839506172839,1.36,1.62,Saturday,120.0,101.0,16912.0,,
0,11-04,Minnesota Timberwolves,Utah Jazz,224.5,8.0,-320,260,218,28,3,2,0.3125,0.3846153846153846,3.2,2.6,Saturday,123.0,95.0,16912.0,,
0,11-04,Brooklyn Nets,Boston Celtics,227.0,-10.0,370,-480,238,-10,1,3,0.2702702702702702,0.2083333333333333,3.7000000000000006,4.8,Saturday,114.0,124.0,16912.0,,
0,11-04,Houston Rockets,Sacramento Kings,221.0,-2.5,120,-142,196,18,3,3,0.8333333333333334,0.7042253521126761,1.2,1.42,Saturday,107.0,89.0,16912.0,,
