date,team,Starter_MP,Starter_FG,Starter_FGA,Starter_FG_PCT,Starter_FG3,Starter_FG3A,Starter_FG3_PCT,Starter_FT,Starter_FTA,Starter_FT_PCT,Starter_ORB,Starter_DRB,Starter_TRB,Starter_AST,Starter_STL,Starter_BLK,Starter_TOV,Starter_PF,Starter_PTS,Starter_PLUS_MINUS
2018-10-22T20:30:00,Dallas Mavericks,33.75333333333334,5.4,11.8,0.46180000000000004,2.0,5.8,0.2678,2.4,2.4,1.0,1.6,3.8,5.4,2.8,1.0,0.2,2.8,2.4,15.2,3.8
2018-10-22T21:00:00,Memphis Grizzlies,27.45,3.8,11.4,0.2734,1.0,4.0,0.20339999999999997,3.0,3.8,0.5317999999999999,1.0,5.2,6.2,1.8,1.4,0.0,0.8,2.8,11.6,3.4
2018-10-22T21:00:00,Utah Jazz,32.33,3.6,11.0,0.3452,0.6,4.2,0.0972,1.8,2.4,0.62,1.6,5.0,6.6,3.2,1.2,1.0,2.6,2.8,9.6,-2.4
2018-10-22T22:00:00,Portland Trail Blazers,31.72,5.8,14.8,0.4692,1.2,5.4,0.1822,4.0,4.6,0.6734,2.4,6.6,9.0,3.0,1.2,0.0,2.6,1.8,16.8,-0.6
2018-10-22T22:00:00,Washington Wizards,31.72,6.0,15.2,0.3276,2.2,5.2,0.23120000000000002,2.8,4.2,0.469,1.2,5.0,6.2,3.6,0.8,0.8,1.2,3.0,17.0,1.0
2018-10-22T22:30:00,Golden State Warriors,25.823333333333334,6.4,11.6,0.5638,1.8,4.8,0.2592,2.4,3.0,0.82,0.6,3.4,4.0,4.8,1.4,0.6,1.6,2.2,17.0,15.8
2018-10-22T22:30:00,Los Angeles Lakers,33.75333333333333,7.8,15.2,0.4768,1.8,5.4,0.21580000000000005,3.2,4.4,0.7288,1.6,4.8,6.4,4.8,0.6,0.4,1.8,2.2,20.6,-8.8
2018-10-22T22:30:00,Phoenix Suns,30.5,4.6,11.2,0.37220000000000003,1.0,4.8,0.13340000000000002,2.6,2.8,0.7,1.8,3.8,5.6,3.4,1.0,0.0,3.2,2.0,12.8,-11.6
2018-10-22T22:30:00,San Antonio Spurs,37.21,7.6,15.0,0.5548,1.8,3.4,0.5134000000000001,3.8,5.4,0.3,2.0,5.8,7.8,4.6,1.2,0.6,1.4,4.0,20.8,4.4
2018-10-23T19:00:00,Detroit Pistons,35.989999999999995,7.8,17.6,0.36,2.0,5.4,0.2572,3.2,4.8,0.591,2.0,5.2,7.2,3.4,0.6,0.6,1.4,2.8,20.8,5.4
2018-10-23T19:00:00,Philadelphia 76ers,33.14333333333333,6.0,12.2,0.495,1.4,5.0,0.3364,2.8,3.8,0.3906,1.2,5.4,6.6,3.4,0.4,1.2,1.0,3.8,16.2,0.0
2018-10-23T20:00:00,Los Angeles Clippers,28.060000000000002,4.4,10.6,0.3316,0.8,2.8,0.1966,3.2,3.8,0.4444,0.8,5.2,6.0,2.6,0.4,0.2,1.0,2.8,12.8,-6.2
2018-10-23T20:00:00,New Orleans Pelicans,35.78666666666667,6.6,15.6,0.4288,1.0,3.8,0.41340000000000005,4.6,6.6,0.5696,2.0,5.8,7.8,3.8,1.2,1.4,1.2,3.2,18.8,8.6
2018-10-23T21:00:00,Denver Nuggets,22.57,5.8,9.6,0.6023999999999999,1.6,3.4,0.4666,1.4,1.4,0.6,1.2,3.2,4.4,3.2,1.0,0.2,1.0,2.0,14.6,17.6
2018-10-23T21:00:00,Sacramento Kings,21.349999999999994,3.4,7.2,0.4784,0.8,2.4,0.2132,1.2,2.2,0.48,1.2,2.0,3.2,2.8,1.0,0.0,1.6,2.0,8.8,-15.0
2018-10-24T19:00:00,Atlanta Hawks,29.28,5.6,12.8,0.4056,2.4,6.0,0.399,3.6,4.6,0.4704,1.0,3.6,4.6,3.6,0.8,0.8,1.6,3.6,17.2,6.6
2018-10-24T19:00:00,Brooklyn Nets,27.45,5.0,9.8,0.5593999999999999,2.0,3.8,0.37720000000000004,1.2,1.4,0.2,0.4,4.0,4.4,3.6,0.8,0.2,1.0,2.2,13.2,20.4
2018-10-24T19:00:00,Cleveland Cavaliers,24.603333333333335,3.2,9.8,0.3304,0.6,2.2,0.13,1.2,1.4,0.36,2.6,4.2,6.8,1.2,0.2,0.2,1.0,1.8,8.2,-18.2
2018-10-24T19:00:00,Dallas Mavericks,32.736666666666665,5.4,12.6,0.43019999999999997,1.6,6.0,0.18239999999999998,2.8,4.4,0.4878,1.4,5.8,7.2,2.6,1.0,1.0,3.0,4.0,15.2,-14.8
