Unnamed: 0,Date,Home,Away,OU,Spread,ML_Home,ML_Away,Points,Win_Margin,Days_Rest_Home,Days_Rest_Away,Home_Prob,Away_Prob,Home_Odds,Away_Odds,home_score,away_score,Starter_MP_Home,Starter_FG_Home,Starter_FGA_Home,Starter_FG_PCT_Home,Starter_FG3_Home,Starter_FG3A_Home,Starter_FG3_PCT_Home,Starter_FT_Home,Starter_FTA_Home,Starter_FT_PCT_Home,Starter_ORB_Home,Starter_DRB_Home,Starter_TRB_Home,Starter_AST_Home,Starter_STL_Home,Starter_BLK_Home,Starter_TOV_Home,Starter_PF_Home,Starter_PTS_Home,Starter_PLUS_MINUS_Home,Reserve_MP_Home,Reserve_FG_Home,Reserve_FGA_Home,Reserve_FG_PCT_Home,Reserve_FG3_Home,Reserve_FG3A_Home,Reserve_FG3_PCT_Home,Reserve_FT_Home,Reserve_FTA_Home,Reserve_FT_PCT_Home,Reserve_ORB_Home,Reserve_DRB_Home,Reserve_TRB_Home,Reserve_AST_Home,Reserve_STL_Home,Reserve_BLK_Home,Reserve_TOV_Home,Reserve_PF_Home,Reserve_PTS_Home,Reserve_PLUS_MINUS_Home,Starter_MP_Away,Starter_FG_Away,Starter_FGA_Away,Starter_FG_PCT_Away,Starter_FG3_Away,Starter_FG3A_Away,Starter_FG3_PCT_Away,Starter_FT_Away,Starter_FTA_Away,Starter_FT_PCT_Away,Starter_ORB_Away,Starter_DRB_Away,Starter_TRB_Away,Starter_AST_Away,Starter_STL_Away,Starter_BLK_Away,Starter_TOV_Away,Starter_PF_Away,Starter_PTS_Away,Starter_PLUS_MINUS_Away,Reserve_MP_Away,Reserve_FG_Away,Reserve_FGA_Away,Reserve_FG_PCT_Away,Reserve_FG3_Away,Reserve_FG3A_Away,Reserve_FG3_PCT_Away,Reserve_FT_Away,Reserve_FTA_Away,Reserve_FT_PCT_Away,Reserve_ORB_Away,Reserve_DRB_Away,Reserve_TRB_Away,Reserve_AST_Away,Reserve_STL_Away,Reserve_BLK_Away,Reserve_TOV_Away,Reserve_PF_Away,Reserve_PTS_Away,Reserve_PLUS_MINUS_Away,game_result
0,2023-10-25,Memphis Grizzlies,New Orleans Pelicans,224.5,1.0,-112,-104,215,-7,7,7,0.8928571428571428,0.9615384615384616,1.12,1.04,104.0,111.0,33.55,6.0,13.0,0.4551999999999999,1.8,5.8,0.2732,2.6,3.4,0.6599999999999999,1.0,4.2,5.2,3.0,1.4,1.4,2.2,2.6,16.4,0.6,17.791666666666664,2.0,6.5,0.29425,0.75,3.5,0.20825,0.75,0.75,0.25,0.75,2.0,2.75,2.0,0.25,0.0,0.5,1.5,5.5,-9.5,34.56666666666667,6.4,13.2,0.4977999999999999,2.0,4.2,0.3424,3.4,4.4,0.8294,1.6,6.0,7.6,3.8,1.0,0.6,3.2,2.2,18.2,1.4,13.013333333333332,1.6,3.8,0.4,0.8,2.2,0.2,0.0,0.0,0.0,0.6,2.2,2.8,0.6,0.6,0.4,1.0,2.0,4.0,5.6,0
0,2023-10-25,Utah Jazz,Sacramento Kings,234.0,-1.5,106,-124,244,-16,7,7,0.9433962264150942,0.8064516129032259,1.06,1.24,114.0,130.0,27.24666666666667,5.4,11.2,0.5156,1.4,3.6,0.3132,2.6,3.2,0.5166000000000001,2.2,4.6,6.8,2.6,0.6,0.4,1.0,2.4,14.8,-7.8,9.861666666666665,1.4,3.5,0.3322,0.2,1.0,0.0833,1.0,1.5,0.3714,0.5,1.5,2.0,0.9,0.3,0.0,0.9,0.8,4.0,-4.1,30.296666666666663,6.6,14.0,0.462,2.4,6.0,0.4002,3.4,4.0,0.7093999999999999,2.4,4.4,6.8,3.2,0.8,1.0,1.6,3.2,19.0,9.4,8.540000000000001,1.4,3.2,0.2433,0.7,2.1,0.1372,0.0,0.0,0.0,0.3,0.8,1.1,1.3,0.2,0.3,0.3,0.9,3.5,3.3,0
0,2023-10-25,San Antonio Spurs,Dallas Mavericks,231.0,-4.5,164,-196,245,-7,7,7,0.6097560975609756,0.5102040816326531,1.64,1.96,119.0,126.0,30.093333333333327,6.4,12.6,0.5192,1.4,4.4,0.32,2.2,3.4,0.5933999999999999,1.4,5.0,6.4,4.0,1.2,0.6,3.2,3.8,16.4,-2.0,17.69,2.8,5.2,0.5286,0.8,2.6,0.2,1.0,1.0,0.4,0.4,2.2,2.6,2.6,0.4,0.4,0.6,0.8,7.4,-5.0,28.26333333333333,6.2,14.0,0.3536,2.0,6.8,0.2596,1.4,2.2,0.6142,0.8,5.0,5.8,3.6,0.6,0.4,2.0,2.2,15.8,-1.2,19.52,3.2,5.8,0.4664,1.0,2.6,0.26,2.0,2.4,0.6834,1.8,2.0,3.8,1.2,0.6,0.2,0.4,1.8,9.4,8.2,0
0,2023-10-25,Los Angeles Clippers,Portland Trail Blazers,226.0,9.5,-450,350,234,12,7,7,0.2222222222222222,0.2857142857142857,4.5,3.5,123.0,111.0,27.45,7.0,11.4,0.6002000000000001,2.2,3.6,0.4641999999999999,1.0,1.2,0.36,1.8,4.0,5.8,5.4,1.4,1.2,2.6,2.4,17.2,25.8,10.957407407407407,1.3333333333333333,3.6666666666666665,0.2456666666666667,0.5555555555555556,1.7777777777777777,0.0861111111111111,0.8888888888888888,1.1111111111111112,0.3888888888888889,0.5555555555555556,1.2222222222222223,1.7777777777777777,1.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.8888888888888888,4.111111111111111,-7.666666666666667,27.246666666666663,4.2,9.6,0.446,0.8,3.8,0.1332,1.6,1.8,0.55,1.6,2.6,4.2,2.2,1.2,0.4,2.4,2.0,10.8,-16.4,14.523809523809522,3.2857142857142856,6.428571428571429,0.3871428571428571,0.8571428571428571,1.8571428571428568,0.2524285714285714,0.7142857142857143,1.1428571428571428,0.4524285714285714,1.0,1.7142857142857142,2.7142857142857144,1.2857142857142858,0.5714285714285714,0.2857142857142857,0.7142857142857143,1.4285714285714286,8.142857142857142,3.142857142857143,1
0,2023-10-26,Milwaukee Bucks,Philadelphia 76ers,228.5,6.5,-280,210,235,1,7,7,0.3571428571428571,0.4761904761904761,2.8,2.1,118.0,117.0,29.89,5.6,11.4,0.508,1.8,4.6,0.4831999999999999,4.2,5.6,0.3666,1.0,4.8,5.8,2.8,1.2,0.4,2.6,2.2,17.2,3.8,18.096666666666664,2.6,4.8,0.5416000000000001,0.4,1.4,0.25,0.8,1.6,0.4,0.6,2.2,2.8,1.2,0.6,0.4,0.2,2.4,6.4,-2.8,32.94,6.0,12.8,0.4145999999999999,2.2,5.2,0.4274,2.8,4.4,0.5349999999999999,0.4,5.0,5.4,4.0,1.2,0.2,2.0,3.4,17.0,-3.4,14.843333333333334,2.2,3.2,0.4636,1.0,1.8,0.1666,1.0,1.2,0.3,0.4,2.0,2.4,1.0,0.4,0.6,1.0,2.2,6.4,2.4,1
0,2023-10-26,Los Angeles Lakers,Phoenix Suns,226.5,6.5,-255,210,195,5,2,2,0.3921568627450981,0.4761904761904761,2.55,2.1,100.0,95.0,30.906666666666663,5.4,11.8,0.4067999999999999,0.8,3.4,0.2686,3.4,4.2,0.63,1.0,4.2,5.2,3.4,1.8,1.2,2.2,2.6,15.0,2.2,17.080000000000002,1.8,5.0,0.3306,0.2,2.4,0.1,1.2,1.6,0.45,0.6,2.6,3.2,1.4,1.0,0.2,1.0,2.0,5.0,2.8,33.14333333333333,5.2,12.0,0.4016,1.4,4.6,0.29,3.0,3.6,0.7538,1.8,5.4,7.2,2.4,0.8,0.4,3.0,2.8,14.8,-2.6,18.554166666666667,2.0,5.25,0.35,0.5,2.0,0.3,0.75,1.25,0.33325,0.25,3.0,3.25,1.0,0.75,0.25,1.25,1.75,5.25,-3.0,1
0,2023-10-27,Memphis Grizzlies,Denver Nuggets,221.5,-6.0,190,-230,212,-4,2,3,0.5263157894736842,0.4347826086956522,1.9,2.3,104.0,108.0,31.313333333333333,5.6,12.4,0.4641999999999999,1.4,5.0,0.3724,3.4,4.0,0.8,1.6,4.6,6.2,3.0,2.0,1.0,2.6,3.2,16.0,-4.0,20.841666666666665,2.25,5.75,0.399,0.75,2.0,0.29175,0.75,1.0,0.375,1.25,3.0,4.25,1.75,0.75,0.5,1.75,1.75,6.0,0.0,32.33,5.2,11.8,0.4333999999999999,1.8,5.0,0.2854,2.0,2.4,0.5666,1.0,5.0,6.0,3.8,1.8,0.8,2.8,2.2,14.2,6.4,15.25,3.0,5.8,0.4742,1.0,2.4,0.2634,0.4,1.2,0.2,0.2,1.8,2.0,1.6,0.4,1.2,0.6,1.4,7.4,-2.4,0
0,2023-10-27,Charlotte Hornets,Detroit Pistons,227.0,4.5,-188,158,210,-12,2,2,0.5319148936170213,0.6329113924050632,1.88,1.58,99.0,111.0,30.093333333333327,5.0,13.8,0.3494,1.0,4.6,0.1972,3.8,4.6,0.5332,1.4,4.0,5.4,3.6,1.6,0.6,2.4,2.8,14.8,-11.4,22.1125,2.0,4.75,0.32375,0.5,1.25,0.125,1.75,2.75,0.3875,1.0,2.5,3.5,0.5,1.25,1.0,1.5,2.25,6.25,-0.75,30.906666666666663,4.2,10.2,0.43,1.0,2.8,0.2266,1.2,1.6,0.6,2.4,6.0,8.4,3.8,0.8,1.0,4.0,4.2,10.6,4.4,17.080000000000002,3.8,7.4,0.392,1.0,3.2,0.1524,3.0,3.4,0.3434,0.0,2.2,2.2,1.8,0.6,0.2,0.6,1.6,11.6,7.6,0
0,2023-10-27,Atlanta Hawks,New York Knicks,229.0,-1.0,-102,-116,246,-6,2,2,0.9803921568627452,0.8620689655172414,1.02,1.16,120.0,126.0,31.313333333333333,5.6,12.4,0.4672,1.2,3.4,0.2658,3.8,4.6,0.5934,1.8,4.2,6.0,4.4,0.8,0.8,1.8,2.2,16.2,-5.4,20.841666666666665,3.5,6.25,0.5425,1.5,3.75,0.236,1.25,1.75,0.33325,0.0,3.5,3.5,1.5,0.75,0.5,1.25,2.25,9.75,-0.75,32.53333333333333,5.6,11.6,0.438,3.2,5.8,0.4192,3.0,4.0,0.5666,2.0,4.4,6.4,4.4,1.0,0.8,1.8,2.0,17.4,9.0,19.0625,3.75,8.0,0.534,1.0,3.75,0.17775,1.25,2.0,0.5,0.5,2.75,3.25,2.0,1.0,0.5,1.75,2.75,9.75,-3.75,0
0,2023-10-27,Boston Celtics,Miami Heat,217.5,8.5,-360,290,230,8,2,2,0.2777777777777778,0.3448275862068966,3.6,2.9,119.0,111.0,35.78666666666667,8.4,16.8,0.5094,2.8,6.8,0.4051999999999999,2.6,3.8,0.6832,2.0,5.8,7.8,3.4,1.4,1.0,2.0,2.8,22.2,2.4,15.249999999999998,0.75,2.75,0.5,0.5,1.25,0.375,0.0,0.0,0.0,1.5,2.5,4.0,0.75,0.0,0.25,1.25,1.25,2.0,7.0,32.33,6.2,13.6,0.4702,2.0,4.0,0.3334,3.8,4.6,0.6334,1.8,5.2,7.0,3.6,0.8,0.8,1.6,1.6,18.2,2.2,15.453333333333331,1.4,4.2,0.2258,1.2,2.6,0.25,0.0,0.0,0.0,0.4,1.6,2.0,1.2,0.8,0.4,0.8,1.6,4.0,-10.2,1
0,2023-10-27,Cleveland Cavaliers,Oklahoma City Thunder,225.5,2.5,-134,114,213,-3,2,2,0.7462686567164178,0.8771929824561404,1.34,1.14,105.0,108.0,33.75333333333333,5.8,13.4,0.4124,1.8,6.0,0.2557999999999999,3.2,4.2,0.4469999999999999,1.4,6.6,8.0,2.8,1.8,1.2,2.2,2.4,16.6,-2.0,17.537499999999998,2.25,6.25,0.2345,0.75,3.75,0.08325,0.25,0.5,0.125,0.25,1.75,2.0,1.5,0.25,0.5,0.5,1.0,5.5,-1.25,33.75333333333334,6.8,14.0,0.4471999999999999,2.0,3.0,0.6,2.6,3.2,0.6834,1.0,7.2,8.2,3.2,1.6,1.8,2.8,2.6,18.2,-0.6,11.52222222222222,1.0,2.833333333333333,0.325,0.5,1.8333333333333333,0.3571666666666666,0.3333333333333333,0.5,0.1666666666666666,0.1666666666666666,0.8333333333333334,1.0,1.0,0.0,0.1666666666666666,0.6666666666666666,0.6666666666666666,2.833333333333333,3.0,0
0,2023-10-27,San Antonio Spurs,Houston Rockets,224.5,3.5,-156,132,248,4,2,2,0.641025641025641,0.7575757575757576,1.56,1.32,126.0,122.0,34.16,6.2,13.4,0.4732000000000001,1.2,5.6,0.1716,4.2,5.6,0.687,1.6,4.4,6.0,3.8,1.8,0.8,2.8,3.0,17.8,-0.6,18.706666666666667,3.0,5.4,0.4519999999999999,1.4,2.8,0.4333999999999999,0.0,0.0,0.0,0.8,1.8,2.6,2.6,0.4,0.0,0.8,0.4,7.4,4.6,40.056666666666665,8.6,17.4,0.4923999999999999,1.6,5.8,0.3232,1.4,3.0,0.45,2.2,5.4,7.6,5.0,0.8,0.2,3.0,4.2,20.2,-3.6,12.606666666666666,1.8,2.6,0.6,0.0,0.6,0.0,0.6,1.0,0.4,0.0,1.0,1.0,1.0,0.6,0.2,0.6,1.0,4.2,-0.4,1
0,2023-10-27,Chicago Bulls,Toronto Raptors,216.0,2.5,-136,116,207,1,2,2,0.7352941176470588,0.8620689655172414,1.36,1.16,104.0,103.0,34.97333333333333,4.8,14.2,0.3028,1.0,5.4,0.201,3.8,4.8,0.6762,0.8,5.2,6.0,2.8,1.4,0.6,2.6,2.4,14.4,-6.2,17.893333333333334,2.6,5.6,0.397,0.6,2.4,0.13,0.6,0.8,0.3,2.2,2.2,4.4,0.8,0.6,0.4,0.6,2.0,6.4,7.2,32.33,5.6,10.6,0.5616,1.0,3.2,0.27,1.6,2.6,0.4034,0.4,5.4,5.8,4.4,0.4,0.4,3.2,3.6,13.8,11.0,16.944444444444443,1.8333333333333333,5.166666666666667,0.2583333333333333,0.6666666666666666,3.333333333333333,0.1055,1.3333333333333333,2.0,0.3416666666666666,1.0,3.0,4.0,0.5,0.5,0.0,0.8333333333333334,1.8333333333333333,5.666666666666667,-10.0,1
0,2023-10-27,Dallas Mavericks,Brooklyn Nets,230.0,6.0,-235,194,245,5,2,2,0.425531914893617,0.5154639175257733,2.35,1.94,125.0,120.0,26.026666666666664,6.0,11.4,0.5452,2.2,4.8,0.2286,2.6,3.2,0.4599999999999999,0.6,4.6,5.2,2.8,0.0,0.2,0.8,1.8,16.8,0.0,17.961111111111112,2.333333333333333,5.666666666666667,0.5231666666666667,0.6666666666666666,2.0,0.2381666666666666,1.5,2.0,0.4166666666666667,0.8333333333333334,1.5,2.333333333333333,1.0,0.8333333333333334,0.1666666666666666,0.8333333333333334,1.0,6.833333333333333,4.166666666666667,34.77,7.0,13.8,0.5162,2.8,6.0,0.35,1.8,2.0,0.5,1.2,5.0,6.2,4.8,0.6,0.6,1.4,3.2,18.6,-4.0,16.775,2.5,5.75,0.375,1.75,3.25,0.274,0.0,0.0,0.0,1.0,3.0,4.0,1.5,0.5,0.25,2.0,3.0,6.75,-1.25,1
0,2023-10-27,Utah Jazz,Los Angeles Clippers,227.5,-4.5,146,-174,238,2,2,2,0.684931506849315,0.5747126436781609,1.4600000000000002,1.7400000000000002,120.0,118.0,30.093333333333334,5.2,12.6,0.3988,2.4,6.0,0.417,2.8,3.0,0.7333999999999999,2.6,4.4,7.0,3.4,0.8,0.4,1.4,1.4,15.6,3.0,17.69,3.2,6.6,0.4937999999999999,0.8,2.2,0.3334,1.2,1.4,0.35,0.8,1.2,2.0,2.0,0.6,0.4,1.4,3.4,8.4,-1.0,29.89,5.0,10.4,0.4634,1.6,4.6,0.2132,3.4,4.4,0.3666,1.0,4.0,5.0,2.4,1.0,0.6,1.8,2.4,15.0,0.6,22.366666666666667,4.0,6.25,0.7375,1.5,3.0,0.39175,1.25,1.5,0.375,0.25,2.5,2.75,1.25,0.75,0.75,1.25,2.5,10.75,-3.25,1
