date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2021-11-28T17:00:00,Sunday,Indiana Pacers,100,Milwaukee Bucks,118,13889,,
2021-11-28T18:00:00,Sunday,Memphis Grizzlies,128,Sacramento Kings,101,13889,,
2021-11-28T18:00:00,Sunday,Toronto Raptors,97,Boston Celtics,109,13889,,
2021-11-28T21:30:00,Sunday,Los Angeles Lakers,110,Detroit Pistons,106,13889,,
2021-11-29T19:00:00,Monday,Philadelphia 76ers,101,Orlando Magic,96,13889,,
2021-11-29T19:30:00,Monday,Miami Heat,111,Denver Nuggets,120,13889,,
2021-11-29T20:00:00,Monday,Minnesota Timberwolves,100,Indiana Pacers,98,13889,,
2021-11-29T20:00:00,Monday,Chicago Bulls,133,Charlotte Hornets,119,13889,,
2021-11-29T20:00:00,Monday,Houston Rockets,102,Oklahoma City Thunder,89,13889,,
2021-11-29T20:30:00,Monday,Dallas Mavericks,96,Cleveland Cavaliers,114,13889,,
2021-11-29T20:30:00,Monday,San Antonio Spurs,116,Washington Wizards,99,13889,,
2021-11-29T21:00:00,Monday,Utah Jazz,129,Portland Trail Blazers,107,13889,,
2021-11-29T22:30:00,Monday,Los Angeles Clippers,104,New Orleans Pelicans,123,13889,,
2021-11-30T19:30:00,Tuesday,Brooklyn Nets,112,New York Knicks,110,13889,,
2021-11-30T19:30:00,Tuesday,Toronto Raptors,91,Memphis Grizzlies,98,13889,,
2021-11-30T22:00:00,Tuesday,Sacramento Kings,92,Los Angeles Lakers,117,13889,,
2021-11-30T22:00:00,Tuesday,Phoenix Suns,104,Golden State Warriors,96,13889,,
2021-11-30T22:00:00,Tuesday,Portland Trail Blazers,110,Detroit Pistons,92,13889,,
2021-12-01T19:00:00,Wednesday,Indiana Pacers,111,Atlanta Hawks,114,12656,,
2021-12-01T19:00:00,Wednesday,Orlando Magic,108,Denver Nuggets,103,12656,,
2021-12-01T19:00:00,Wednesday,Washington Wizards,115,Minnesota Timberwolves,107,12656,,
2021-12-01T19:30:00,Wednesday,Boston Celtics,88,Philadelphia 76ers,87,12656,,
2021-12-01T19:30:00,Wednesday,Miami Heat,85,Cleveland Cavaliers,111,12656,,
2021-12-01T20:00:00,Wednesday,New Orleans Pelicans,107,Dallas Mavericks,139,12656,,
2021-12-01T20:00:00,Wednesday,Oklahoma City Thunder,110,Houston Rockets,114,12656,,
2021-12-01T20:00:00,Wednesday,Milwaukee Bucks,127,Charlotte Hornets,125,12656,,
2021-12-01T22:30:00,Wednesday,Los Angeles Clippers,115,Sacramento Kings,124,12656,,
2021-12-02T19:30:00,Thursday,Toronto Raptors,97,Milwaukee Bucks,93,12656,,
2021-12-02T19:30:00,Thursday,New York Knicks,115,Chicago Bulls,119,12656,,
2021-12-02T20:00:00,Thursday,Memphis Grizzlies,152,Oklahoma City Thunder,79,12656,,
2021-12-02T21:00:00,Thursday,Phoenix Suns,114,Detroit Pistons,103,12656,,
2021-12-02T22:00:00,Thursday,Portland Trail Blazers,83,San Antonio Spurs,114,12656,,
2021-12-03T19:00:00,Friday,Indiana Pacers,104,Miami Heat,113,12656,,
2021-12-03T19:00:00,Friday,Washington Wizards,101,Cleveland Cavaliers,116,12656,,
2021-12-03T19:30:00,Friday,Atlanta Hawks,96,Philadelphia 76ers,98,12656,,
2021-12-03T19:30:00,Friday,Brooklyn Nets,110,Minnesota Timberwolves,105,12656,,
2021-12-03T20:00:00,Friday,Houston Rockets,118,Orlando Magic,116,12656,,
2021-12-03T20:30:00,Friday,Dallas Mavericks,91,New Orleans Pelicans,107,12656,,
2021-12-03T21:00:00,Friday,Utah Jazz,137,Boston Celtics,130,12656,,
2021-12-03T22:00:00,Friday,Los Angeles Lakers,115,Los Angeles Clippers,119,12656,,
2021-12-03T22:00:00,Friday,Golden State Warriors,118,Phoenix Suns,96,12656,,
2021-12-04T13:00:00,Saturday,New York Knicks,99,Denver Nuggets,113,12656,,
2021-12-04T20:00:00,Saturday,Brooklyn Nets,107,Chicago Bulls,111,12656,,
2021-12-04T20:00:00,Saturday,Milwaukee Bucks,124,Miami Heat,102,12656,,
2021-12-04T20:30:00,Saturday,Dallas Mavericks,90,Memphis Grizzlies,97,12656,,
2021-12-04T20:30:00,Saturday,Golden State Warriors,107,San Antonio Spurs,112,12656,,
2021-12-04T22:00:00,Saturday,Portland Trail Blazers,117,Boston Celtics,145,12656,,
2021-12-04T22:00:00,Saturday,Sacramento Kings,104,Los Angeles Clippers,99,12656,,
2021-12-05T15:30:00,Sunday,Cleveland Cavaliers,108,Utah Jazz,109,12656,,
2021-12-05T18:00:00,Sunday,Atlanta Hawks,127,Charlotte Hornets,130,12656,,
2021-12-05T18:00:00,Sunday,Toronto Raptors,102,Washington Wizards,90,12656,,
2021-12-05T19:00:00,Sunday,Houston Rockets,118,New Orleans Pelicans,108,12656,,
2021-12-06T19:00:00,Monday,Charlotte Hornets,124,Philadelphia 76ers,127,12656,OT,
2021-12-06T19:00:00,Monday,Detroit Pistons,103,Oklahoma City Thunder,114,12656,,
2021-12-06T19:00:00,Monday,Indiana Pacers,116,Washington Wizards,110,12656,,
2021-12-06T19:30:00,Monday,Miami Heat,90,Memphis Grizzlies,105,12656,,
2021-12-06T20:00:00,Monday,Chicago Bulls,109,Denver Nuggets,97,12656,,
2021-12-06T20:00:00,Monday,Milwaukee Bucks,112,Cleveland Cavaliers,104,12656,,
2021-12-06T20:00:00,Monday,Minnesota Timberwolves,110,Atlanta Hawks,121,12656,,
2021-12-06T21:00:00,Monday,Phoenix Suns,108,San Antonio Spurs,104,12656,,
2021-12-06T22:00:00,Monday,Golden State Warriors,126,Orlando Magic,95,12656,,
2021-12-06T22:00:00,Monday,Portland Trail Blazers,90,Los Angeles Clippers,102,12656,,
2021-12-07T19:30:00,Tuesday,Dallas Mavericks,99,Brooklyn Nets,102,12656,,
2021-12-07T20:30:00,Tuesday,San Antonio Spurs,109,New York Knicks,121,12656,,
2021-12-07T22:00:00,Tuesday,Los Angeles Lakers,117,Boston Celtics,102,12656,,
2021-12-08T19:00:00,Wednesday,Charlotte Hornets,106,Philadelphia 76ers,110,12656,,
2021-12-08T19:00:00,Wednesday,Cleveland Cavaliers,115,Chicago Bulls,92,12656,,
2021-12-08T19:00:00,Wednesday,Detroit Pistons,116,Washington Wizards,119,12656,OT,
2021-12-08T19:00:00,Wednesday,Indiana Pacers,122,New York Knicks,102,12656,,
2021-12-08T19:30:00,Wednesday,Miami Heat,113,Milwaukee Bucks,104,12656,,
2021-12-08T19:30:00,Wednesday,Toronto Raptors,109,Oklahoma City Thunder,110,12656,,
2021-12-08T20:00:00,Wednesday,New Orleans Pelicans,114,Denver Nuggets,120,12656,OT,
2021-12-08T20:00:00,Wednesday,Minnesota Timberwolves,104,Utah Jazz,136,12656,,
2021-12-08T20:00:00,Wednesday,Houston Rockets,114,Brooklyn Nets,104,12656,,
2021-12-08T20:00:00,Wednesday,Memphis Grizzlies,96,Dallas Mavericks,104,12656,,
2021-12-08T22:00:00,Wednesday,Golden State Warriors,104,Portland Trail Blazers,94,12656,,
2021-12-08T22:00:00,Wednesday,Sacramento Kings,142,Orlando Magic,130,12656,,
2021-12-08T22:30:00,Wednesday,Los Angeles Clippers,114,Boston Celtics,111,12656,,
2021-12-09T19:00:00,Thursday,Philadelphia 76ers,96,Utah Jazz,118,12656,,
2021-12-09T20:00:00,Thursday,Memphis Grizzlies,108,Los Angeles Lakers,95,12656,,
2021-12-09T20:30:00,Thursday,San Antonio Spurs,123,Denver Nuggets,111,12656,,
2021-12-10T19:00:00,Friday,Charlotte Hornets,124,Sacramento Kings,123,12656,,
2021-12-10T19:00:00,Friday,Indiana Pacers,106,Dallas Mavericks,93,12656,,
2021-12-10T19:30:00,Friday,Toronto Raptors,90,New York Knicks,87,12656,,
2021-12-10T19:30:00,Friday,Atlanta Hawks,105,Brooklyn Nets,113,12656,,
2021-12-10T20:00:00,Friday,Houston Rockets,114,Milwaukee Bucks,123,12656,,
2021-12-10T20:00:00,Friday,Minnesota Timberwolves,106,Cleveland Cavaliers,123,12656,,
2021-12-10T20:00:00,Friday,New Orleans Pelicans,109,Detroit Pistons,93,12656,,
2021-12-10T20:00:00,Friday,Oklahoma City Thunder,95,Los Angeles Lakers,116,12656,,
2021-12-10T22:00:00,Friday,Phoenix Suns,111,Boston Celtics,90,12656,,
2021-12-11T15:30:00,Saturday,Los Angeles Clippers,106,Orlando Magic,104,12656,,
2021-12-11T19:00:00,Saturday,Washington Wizards,98,Utah Jazz,123,12656,,
2021-12-11T20:00:00,Saturday,Miami Heat,118,Chicago Bulls,92,12656,,
2021-12-11T20:00:00,Saturday,Cleveland Cavaliers,117,Sacramento Kings,103,12656,,
2021-12-11T20:00:00,Saturday,Memphis Grizzlies,113,Houston Rockets,106,12656,,
2021-12-11T20:30:00,Saturday,Philadelphia 76ers,102,Golden State Warriors,93,12656,,
2021-12-11T20:30:00,Saturday,San Antonio Spurs,112,Denver Nuggets,127,12656,,
2021-12-12T12:00:00,Sunday,New York Knicks,97,Milwaukee Bucks,112,12656,,
2021-12-12T18:00:00,Sunday,Detroit Pistons,104,Brooklyn Nets,116,12656,,
2021-12-12T19:00:00,Sunday,Oklahoma City Thunder,84,Dallas Mavericks,103,12656,,
2021-12-12T19:00:00,Sunday,San Antonio Spurs,112,New Orleans Pelicans,97,12656,,
2021-12-12T21:00:00,Sunday,Portland Trail Blazers,111,Minnesota Timberwolves,116,12656,,
2021-12-12T21:30:00,Sunday,Los Angeles Lakers,106,Orlando Magic,94,12656,,
2021-12-13T19:00:00,Monday,Cleveland Cavaliers,105,Miami Heat,94,12656,,
2021-12-13T19:00:00,Monday,Indiana Pacers,100,Golden State Warriors,102,12656,,
2021-12-13T19:00:00,Monday,Toronto Raptors,124,Sacramento Kings,101,12656,,
2021-12-13T19:30:00,Monday,Atlanta Hawks,126,Houston Rockets,132,12656,,
2021-12-13T19:30:00,Monday,Boston Celtics,117,Milwaukee Bucks,103,12656,,
2021-12-13T20:00:00,Monday,Memphis Grizzlies,126,Philadelphia 76ers,91,12656,,
2021-12-13T20:30:00,Monday,Dallas Mavericks,120,Charlotte Hornets,96,12656,,
2021-12-13T21:00:00,Monday,Denver Nuggets,113,Washington Wizards,107,12656,,
2021-12-13T22:30:00,Monday,Los Angeles Clippers,111,Phoenix Suns,95,12656,,
2021-12-14T19:30:00,Tuesday,New York Knicks,96,Golden State Warriors,105,12656,,
2021-12-14T19:30:00,Tuesday,Brooklyn Nets,131,Toronto Raptors,129,12656,OT,
2021-12-14T22:00:00,Tuesday,Portland Trail Blazers,107,Phoenix Suns,111,12656,OT,
2021-12-15T19:00:00,Wednesday,Cleveland Cavaliers,124,Houston Rockets,89,12656,,
2021-12-15T19:00:00,Wednesday,Orlando Magic,99,Atlanta Hawks,111,12656,,
2021-12-15T19:00:00,Wednesday,Philadelphia 76ers,96,Miami Heat,101,12656,,
2021-12-15T19:30:00,Wednesday,Dallas Mavericks,104,Los Angeles Lakers,107,12656,OT,
2021-12-15T20:00:00,Wednesday,Milwaukee Bucks,114,Indiana Pacers,99,12656,,
2021-12-15T20:00:00,Wednesday,Oklahoma City Thunder,110,New Orleans Pelicans,113,12656,,
2021-12-15T20:30:00,Wednesday,San Antonio Spurs,115,Charlotte Hornets,131,12656,,
2021-12-15T21:00:00,Wednesday,Denver Nuggets,107,Minnesota Timberwolves,124,12656,,
2021-12-15T22:00:00,Wednesday,Portland Trail Blazers,103,Memphis Grizzlies,113,12656,,
2021-12-15T22:00:00,Wednesday,Sacramento Kings,119,Washington Wizards,105,12656,,
2021-12-15T22:00:00,Wednesday,Utah Jazz,124,Los Angeles Clippers,103,12656,,
2021-12-16T19:00:00,Thursday,Indiana Pacers,122,Detroit Pistons,113,12656,,
2021-12-16T19:30:00,Thursday,Brooklyn Nets,114,Philadelphia 76ers,105,12656,,
2021-12-16T20:00:00,Thursday,Houston Rockets,103,New York Knicks,116,12656,,
2021-12-16T21:00:00,Thursday,Phoenix Suns,118,Washington Wizards,98,12656,,
2021-12-17T19:00:00,Friday,Orlando Magic,105,Miami Heat,115,12656,,
2021-12-17T19:30:00,Friday,Atlanta Hawks,115,Denver Nuggets,133,12656,,
2021-12-17T19:30:00,Friday,Boston Celtics,107,Golden State Warriors,111,12656,,
2021-12-17T20:00:00,Friday,New Orleans Pelicans,116,Milwaukee Bucks,112,12656,OT,
2021-12-17T21:00:00,Friday,Utah Jazz,126,San Antonio Spurs,128,12656,,
2021-12-17T22:00:00,Friday,Minnesota Timberwolves,110,Los Angeles Lakers,92,12656,,
2021-12-17T22:00:00,Friday,Portland Trail Blazers,125,Charlotte Hornets,116,12656,,
2021-12-17T22:00:00,Friday,Sacramento Kings,105,Memphis Grizzlies,124,12656,,
2021-12-18T12:00:00,Saturday,Detroit Pistons,107,Houston Rockets,116,12656,,
2021-12-18T19:00:00,Saturday,Boston Celtics,114,New York Knicks,107,12656,,
2021-12-18T19:30:00,Saturday,Brooklyn Nets,93,Orlando Magic,100,12656,,
2021-12-18T19:30:00,Saturday,Toronto Raptors,119,Golden State Warriors,100,12656,,
2021-12-18T20:00:00,Saturday,Oklahoma City Thunder,104,Los Angeles Clippers,103,12656,,
2021-12-18T21:00:00,Saturday,Utah Jazz,103,Washington Wizards,109,12656,,
2021-12-18T21:00:00,Saturday,Milwaukee Bucks,90,Cleveland Cavaliers,119,12656,,
2021-12-19T18:00:00,Sunday,Detroit Pistons,100,Miami Heat,90,12656,,
2021-12-19T18:00:00,Sunday,Memphis Grizzlies,100,Portland Trail Blazers,105,12656,,
2021-12-19T18:00:00,Sunday,Sacramento Kings,121,San Antonio Spurs,114,12656,,
2021-12-19T20:00:00,Sunday,Chicago Bulls,115,Los Angeles Lakers,110,12656,,
2021-12-19T20:00:00,Sunday,Minnesota Timberwolves,111,Dallas Mavericks,105,12656,,
2021-12-19T20:00:00,Sunday,Phoenix Suns,137,Charlotte Hornets,106,12656,,
2021-12-20T19:30:00,Monday,Boston Celtics,103,Philadelphia 76ers,108,12656,,
2021-12-20T20:00:00,Monday,Chicago Bulls,133,Houston Rockets,118,12656,,
2021-12-20T20:00:00,Monday,Memphis Grizzlies,99,Oklahoma City Thunder,102,12656,,
2021-12-20T21:00:00,Monday,Utah Jazz,112,Charlotte Hornets,102,12656,,
2021-12-20T22:00:00,Monday,Golden State Warriors,113,Sacramento Kings,98,12656,,
2021-12-20T22:30:00,Monday,Los Angeles Clippers,92,San Antonio Spurs,116,12656,,
2021-12-21T19:30:00,Tuesday,Miami Heat,125,Indiana Pacers,96,12656,,
2021-12-21T19:30:00,Tuesday,New York Knicks,105,Detroit Pistons,91,12656,,
2021-12-21T20:00:00,Tuesday,New Orleans Pelicans,111,Portland Trail Blazers,97,12656,,
2021-12-21T20:30:00,Tuesday,Dallas Mavericks,114,Minnesota Timberwolves,102,12656,,
2021-12-21T22:00:00,Tuesday,Los Angeles Lakers,90,Phoenix Suns,108,12656,,
2021-12-22T19:30:00,Wednesday,Atlanta Hawks,98,Orlando Magic,104,12656,,
2021-12-22T19:30:00,Wednesday,Boston Celtics,111,Cleveland Cavaliers,101,12656,,
2021-12-22T20:00:00,Wednesday,Oklahoma City Thunder,108,Denver Nuggets,94,12656,,
2021-12-22T20:00:00,Wednesday,Milwaukee Bucks,126,Houston Rockets,106,12656,,
2021-12-22T22:00:00,Wednesday,Sacramento Kings,89,Los Angeles Clippers,105,12656,,
2021-12-23T19:00:00,Thursday,Indiana Pacers,118,Houston Rockets,106,12656,,
2021-12-23T19:00:00,Thursday,Orlando Magic,104,New Orleans Pelicans,110,12656,,
2021-12-23T19:00:00,Thursday,Philadelphia 76ers,96,Atlanta Hawks,98,12656,,
2021-12-23T19:30:00,Thursday,Miami Heat,115,Detroit Pistons,112,12656,,
2021-12-23T19:30:00,Thursday,New York Knicks,117,Washington Wizards,124,12656,,
2021-12-23T20:30:00,Thursday,Dallas Mavericks,95,Milwaukee Bucks,102,12656,,
2021-12-23T21:00:00,Thursday,Utah Jazz,128,Minnesota Timberwolves,116,12656,,
2021-12-23T21:00:00,Thursday,Phoenix Suns,113,Oklahoma City Thunder,101,12656,,
2021-12-23T21:00:00,Thursday,Denver Nuggets,107,Charlotte Hornets,115,12656,,
2021-12-23T22:00:00,Thursday,Golden State Warriors,113,Memphis Grizzlies,104,12656,,
2021-12-23T22:30:00,Thursday,Los Angeles Lakers,110,San Antonio Spurs,138,12656,,
2021-12-25T12:00:00,Saturday,New York Knicks,101,Atlanta Hawks,87,12656,,
2021-12-25T14:30:00,Saturday,Milwaukee Bucks,117,Boston Celtics,113,12656,,
2021-12-25T17:00:00,Saturday,Phoenix Suns,107,Golden State Warriors,116,12656,,
2021-12-25T20:00:00,Saturday,Los Angeles Lakers,115,Brooklyn Nets,122,12656,,
2021-12-25T22:30:00,Saturday,Utah Jazz,120,Dallas Mavericks,116,12656,,
2021-12-26T15:30:00,Sunday,Miami Heat,93,Orlando Magic,83,12656,,
2021-12-26T18:00:00,Sunday,Washington Wizards,96,Philadelphia 76ers,117,12656,,
2021-12-26T18:00:00,Sunday,Cleveland Cavaliers,144,Toronto Raptors,99,12656,,
2021-12-26T18:00:00,Sunday,Sacramento Kings,102,Memphis Grizzlies,127,12656,,
2021-12-26T19:00:00,Sunday,Oklahoma City Thunder,117,New Orleans Pelicans,112,12656,,
2021-12-26T19:00:00,Sunday,San Antonio Spurs,144,Detroit Pistons,109,12656,,
2021-12-26T20:00:00,Sunday,Chicago Bulls,113,Indiana Pacers,105,12656,,
2021-12-26T21:00:00,Sunday,Los Angeles Clippers,100,Denver Nuggets,103,12656,,
2021-12-27T19:00:00,Monday,Charlotte Hornets,123,Houston Rockets,99,12656,,
2021-12-27T19:30:00,Monday,Atlanta Hawks,118,Chicago Bulls,130,12656,,
2021-12-27T20:00:00,Monday,Minnesota Timberwolves,108,Boston Celtics,103,12656,,
2021-12-27T20:30:00,Monday,San Antonio Spurs,104,Utah Jazz,110,12656,,
2021-12-27T21:00:00,Monday,Phoenix Suns,113,Memphis Grizzlies,114,12656,,
2021-12-27T22:00:00,Monday,Portland Trail Blazers,117,Dallas Mavericks,132,12656,,
2021-12-27T22:30:00,Monday,Los Angeles Clippers,108,Brooklyn Nets,124,12656,,
2021-12-28T19:00:00,Tuesday,Orlando Magic,110,Milwaukee Bucks,127,12656,,
2021-12-28T19:30:00,Tuesday,Miami Heat,119,Washington Wizards,112,12656,,
2021-12-28T19:30:00,Tuesday,Toronto Raptors,109,Philadelphia 76ers,114,12656,,
2021-12-28T20:00:00,Tuesday,Houston Rockets,123,Los Angeles Lakers,132,12656,,
2021-12-28T20:00:00,Tuesday,Minnesota Timberwolves,88,New York Knicks,96,12656,,
2021-12-28T20:00:00,Tuesday,New Orleans Pelicans,108,Cleveland Cavaliers,104,12656,,
2021-12-28T22:00:00,Tuesday,Golden State Warriors,86,Denver Nuggets,89,12656,,
2021-12-28T22:00:00,Tuesday,Sacramento Kings,117,Oklahoma City Thunder,111,12656,,
2021-12-29T19:00:00,Wednesday,Indiana Pacers,108,Charlotte Hornets,116,12656,,
2021-12-29T19:00:00,Wednesday,Detroit Pistons,85,New York Knicks,94,12656,,
2021-12-29T19:30:00,Wednesday,Boston Celtics,82,Los Angeles Clippers,91,12656,,
2021-12-29T20:00:00,Wednesday,Chicago Bulls,131,Atlanta Hawks,117,12656,,
2021-12-29T20:00:00,Wednesday,Memphis Grizzlies,104,Los Angeles Lakers,99,12656,,
2021-12-29T21:00:00,Wednesday,Phoenix Suns,115,Oklahoma City Thunder,97,12656,,
2021-12-29T22:00:00,Wednesday,Portland Trail Blazers,105,Utah Jazz,120,12656,,
2021-12-29T22:30:00,Wednesday,Sacramento Kings,95,Dallas Mavericks,94,12656,,
2021-12-30T19:00:00,Thursday,Brooklyn Nets,102,Philadelphia 76ers,110,12656,,
2021-12-30T19:00:00,Thursday,Orlando Magic,118,Milwaukee Bucks,136,12656,,
2021-12-30T19:00:00,Thursday,Washington Wizards,110,Cleveland Cavaliers,93,12656,,
2021-12-31T13:00:00,Friday,Boston Celtics,123,Phoenix Suns,108,12656,,
2021-12-31T15:00:00,Friday,Indiana Pacers,106,Chicago Bulls,108,12656,,
2021-12-31T18:00:00,Friday,Sacramento Kings,96,Dallas Mavericks,112,12656,,
2021-12-31T19:00:00,Friday,Houston Rockets,110,Miami Heat,120,12656,,
2021-12-31T19:30:00,Friday,Cleveland Cavaliers,118,Atlanta Hawks,121,12656,,
2021-12-31T19:30:00,Friday,Toronto Raptors,116,Los Angeles Clippers,108,12656,,
2021-12-31T20:00:00,Friday,Memphis Grizzlies,118,San Antonio Spurs,105,12656,,
2021-12-31T20:00:00,Friday,Oklahoma City Thunder,95,New York Knicks,80,12656,,
2021-12-31T21:00:00,Friday,Utah Jazz,120,Minnesota Timberwolves,108,12656,,
2021-12-31T22:30:00,Friday,Los Angeles Lakers,139,Portland Trail Blazers,106,12656,,
2022-01-01T18:30:00,Saturday,Milwaukee Bucks,136,New Orleans Pelicans,113,17341,,
2022-01-01T19:00:00,Saturday,Detroit Pistons,117,San Antonio Spurs,116,17341,OT,
2022-01-01T19:00:00,Saturday,Washington Wizards,119,Chicago Bulls,120,17341,,
2022-01-01T19:30:00,Saturday,Brooklyn Nets,116,Los Angeles Clippers,120,17341,,
2022-01-01T20:00:00,Saturday,Houston Rockets,111,Denver Nuggets,124,17341,,
2022-01-01T21:00:00,Saturday,Utah Jazz,116,Golden State Warriors,123,17341,,
2022-01-02T15:30:00,Sunday,Toronto Raptors,120,New York Knicks,105,17341,,
2022-01-02T18:00:00,Sunday,Boston Celtics,116,Orlando Magic,111,17341,OT,
2022-01-02T18:00:00,Sunday,Cleveland Cavaliers,108,Indiana Pacers,104,17341,,
2022-01-02T18:00:00,Sunday,Sacramento Kings,115,Miami Heat,113,17341,,
2022-01-02T19:00:00,Sunday,Oklahoma City Thunder,86,Dallas Mavericks,95,17341,,
2022-01-02T19:00:00,Sunday,Charlotte Hornets,99,Phoenix Suns,133,17341,,
2022-01-02T21:30:00,Sunday,Los Angeles Lakers,108,Minnesota Timberwolves,103,17341,,
2022-01-03T19:00:00,Monday,Philadelphia 76ers,133,Houston Rockets,113,17341,,
2022-01-03T19:00:00,Monday,Washington Wizards,124,Charlotte Hornets,121,17341,,
2022-01-03T19:30:00,Monday,Brooklyn Nets,104,Memphis Grizzlies,118,17341,,
2022-01-03T20:00:00,Monday,Chicago Bulls,102,Orlando Magic,98,17341,,
2022-01-03T20:00:00,Monday,Milwaukee Bucks,106,Detroit Pistons,115,17341,,
2022-01-03T20:00:00,Monday,New Orleans Pelicans,104,Utah Jazz,115,17341,,
2022-01-03T20:30:00,Monday,Dallas Mavericks,103,Denver Nuggets,89,17341,,
2022-01-03T22:00:00,Monday,Portland Trail Blazers,136,Atlanta Hawks,131,17341,,
2022-01-03T22:00:00,Monday,Golden State Warriors,115,Miami Heat,108,17341,,
2022-01-03T22:30:00,Monday,Los Angeles Clippers,104,Minnesota Timberwolves,122,17341,,
2022-01-04T19:00:00,Tuesday,Cleveland Cavaliers,106,Memphis Grizzlies,110,17341,,
2022-01-04T19:00:00,Tuesday,Toronto Raptors,129,San Antonio Spurs,104,17341,,
2022-01-04T19:30:00,Tuesday,New York Knicks,104,Indiana Pacers,94,17341,,
2022-01-04T20:00:00,Tuesday,New Orleans Pelicans,110,Phoenix Suns,123,17341,,
2022-01-04T22:30:00,Tuesday,Los Angeles Lakers,122,Sacramento Kings,114,17341,,
2022-01-05T19:00:00,Wednesday,Washington Wizards,111,Houston Rockets,114,17341,,
2022-01-05T19:00:00,Wednesday,Charlotte Hornets,140,Detroit Pistons,111,17341,,
2022-01-05T19:00:00,Wednesday,Orlando Magic,106,Philadelphia 76ers,116,17341,,
2022-01-05T19:30:00,Wednesday,Indiana Pacers,121,Brooklyn Nets,129,17341,,
2022-01-05T19:30:00,Wednesday,Boston Celtics,97,San Antonio Spurs,99,17341,,
2022-01-05T19:30:00,Wednesday,Dallas Mavericks,99,Golden State Warriors,82,17341,,
2022-01-05T20:00:00,Wednesday,Milwaukee Bucks,111,Toronto Raptors,117,17341,,
2022-01-05T20:00:00,Wednesday,Minnesota Timberwolves,98,Oklahoma City Thunder,90,17341,,
2022-01-05T22:00:00,Wednesday,Denver Nuggets,109,Utah Jazz,115,17341,,
2022-01-05T22:00:00,Wednesday,Portland Trail Blazers,109,Miami Heat,115,17341,,
2022-01-05T22:00:00,Wednesday,Sacramento Kings,102,Atlanta Hawks,108,17341,,
2022-01-06T19:30:00,Thursday,New York Knicks,108,Boston Celtics,105,17341,,
2022-01-06T20:00:00,Thursday,New Orleans Pelicans,101,Golden State Warriors,96,17341,,
2022-01-06T20:00:00,Thursday,Memphis Grizzlies,118,Detroit Pistons,88,17341,,
2022-01-06T22:00:00,Thursday,Phoenix Suns,106,Los Angeles Clippers,89,17341,,
2022-01-07T19:00:00,Friday,Philadelphia 76ers,119,San Antonio Spurs,100,17341,,
2022-01-07T19:30:00,Friday,Brooklyn Nets,109,Milwaukee Bucks,121,17341,,
2022-01-07T19:30:00,Friday,Toronto Raptors,122,Utah Jazz,108,17341,,
2022-01-07T20:00:00,Friday,Chicago Bulls,130,Washington Wizards,122,17341,,
2022-01-07T20:00:00,Friday,Houston Rockets,106,Dallas Mavericks,130,17341,,
2022-01-07T20:00:00,Friday,Oklahoma City Thunder,105,Minnesota Timberwolves,135,17341,,
2022-01-07T21:00:00,Friday,Denver Nuggets,121,Sacramento Kings,111,17341,,
2022-01-07T22:00:00,Friday,Los Angeles Lakers,134,Atlanta Hawks,118,17341,,
2022-01-07T22:00:00,Friday,Portland Trail Blazers,101,Cleveland Cavaliers,114,17341,,
2022-01-08T15:30:00,Saturday,Los Angeles Clippers,108,Memphis Grizzlies,123,17341,,
2022-01-08T19:00:00,Saturday,Charlotte Hornets,114,Milwaukee Bucks,106,17341,,
2022-01-08T19:00:00,Saturday,Detroit Pistons,97,Orlando Magic,92,17341,,
2022-01-08T19:00:00,Saturday,Indiana Pacers,125,Utah Jazz,113,17341,,
2022-01-08T19:30:00,Saturday,Boston Celtics,99,New York Knicks,75,17341,,
2022-01-08T21:00:00,Saturday,Phoenix Suns,100,Miami Heat,123,17341,,
2022-01-09T12:00:00,Sunday,Brooklyn Nets,121,San Antonio Spurs,119,17341,OT,
2022-01-09T15:30:00,Sunday,Los Angeles Clippers,106,Atlanta Hawks,93,17341,,
2022-01-09T18:00:00,Sunday,Orlando Magic,100,Washington Wizards,102,17341,,
2022-01-09T18:00:00,Sunday,Toronto Raptors,105,New Orleans Pelicans,101,17341,,
2022-01-09T19:00:00,Sunday,Oklahoma City Thunder,95,Denver Nuggets,99,17341,,
2022-01-09T19:00:00,Sunday,Houston Rockets,123,Minnesota Timberwolves,141,17341,,
2022-01-09T19:30:00,Sunday,Dallas Mavericks,113,Chicago Bulls,99,17341,,
2022-01-09T20:30:00,Sunday,Golden State Warriors,96,Cleveland Cavaliers,82,17341,,
2022-01-09T21:00:00,Sunday,Portland Trail Blazers,103,Sacramento Kings,88,17341,,
2022-01-09T21:30:00,Sunday,Los Angeles Lakers,119,Memphis Grizzlies,127,17341,,
2022-01-10T19:00:00,Monday,Charlotte Hornets,103,Milwaukee Bucks,99,17341,,
2022-01-10T19:00:00,Monday,Detroit Pistons,126,Utah Jazz,116,17341,,
2022-01-10T19:30:00,Monday,Boston Celtics,101,Indiana Pacers,98,17341,OT,
2022-01-10T19:30:00,Monday,New York Knicks,111,San Antonio Spurs,96,17341,,
2022-01-10T20:00:00,Monday,Houston Rockets,91,Philadelphia 76ers,111,17341,,
2022-01-10T22:00:00,Monday,Portland Trail Blazers,114,Brooklyn Nets,108,17341,,
