date,weekday,home_team,home_score,away_team,away_score,attendance,overtime,remarks
2023-01-08T19:00:00,Sunday,Oklahoma City Thunder,120,Dallas Mavericks,109,19641,,
2023-01-08T20:00:00,Sunday,Phoenix Suns,98,Cleveland Cavaliers,112,19641,,
2023-01-08T21:00:00,Sunday,Los Angeles Clippers,108,Atlanta Hawks,112,19641,,
2023-01-09T19:00:00,Monday,Washington Wizards,112,New Orleans Pelicans,132,19641,,
2023-01-09T19:30:00,Monday,New York Knicks,107,Milwaukee Bucks,111,19641,,
2023-01-09T19:30:00,Monday,Boston Celtics,107,Chicago Bulls,99,19641,,
2023-01-09T20:00:00,Monday,Memphis Grizzlies,121,San Antonio Spurs,113,19641,,
2023-01-09T21:00:00,Monday,Denver Nuggets,122,Los Angeles Lakers,109,19641,,
2023-01-09T22:00:00,Monday,Sacramento Kings,136,Orlando Magic,111,19641,,
2023-01-10T19:00:00,Tuesday,Philadelphia 76ers,147,Detroit Pistons,116,19641,,
2023-01-10T19:30:00,Tuesday,Miami Heat,112,Oklahoma City Thunder,111,19641,,
2023-01-10T19:30:00,Tuesday,Toronto Raptors,132,Charlotte Hornets,120,19641,,
2023-01-10T21:00:00,Tuesday,Utah Jazz,116,Cleveland Cavaliers,114,19641,,
2023-01-10T22:00:00,Tuesday,Golden State Warriors,113,Phoenix Suns,125,19641,,
2023-01-10T22:00:00,Tuesday,Portland Trail Blazers,106,Orlando Magic,109,19641,,
2023-01-10T22:30:00,Tuesday,Los Angeles Clippers,113,Dallas Mavericks,101,19641,,
2023-01-11T19:00:00,Wednesday,Detroit Pistons,135,Minnesota Timberwolves,118,19641,,
2023-01-11T19:00:00,Wednesday,Washington Wizards,100,Chicago Bulls,97,19641,,
2023-01-11T19:30:00,Wednesday,Atlanta Hawks,105,Milwaukee Bucks,114,19641,,
2023-01-11T19:30:00,Wednesday,Boston Celtics,125,New Orleans Pelicans,114,19641,,
2023-01-11T19:30:00,Wednesday,New York Knicks,119,Indiana Pacers,113,19641,,
2023-01-11T20:00:00,Wednesday,Memphis Grizzlies,135,San Antonio Spurs,129,19641,,
2023-01-11T22:00:00,Wednesday,Denver Nuggets,126,Phoenix Suns,97,19641,,
2023-01-11T22:00:00,Wednesday,Sacramento Kings,135,Houston Rockets,115,19641,,
2023-01-12T19:00:00,Thursday,Philadelphia 76ers,114,Oklahoma City Thunder,133,19641,,
2023-01-12T19:30:00,Thursday,Toronto Raptors,124,Charlotte Hornets,114,19641,,
2023-01-12T19:30:00,Thursday,Brooklyn Nets,98,Boston Celtics,109,19641,,
2023-01-12T19:30:00,Thursday,Miami Heat,108,Milwaukee Bucks,102,19641,,
2023-01-12T22:00:00,Thursday,Los Angeles Lakers,115,Dallas Mavericks,119,19641,2OT,
2023-01-12T22:00:00,Thursday,Portland Trail Blazers,113,Cleveland Cavaliers,119,19641,,
2023-01-13T19:00:00,Friday,Detroit Pistons,110,New Orleans Pelicans,116,19641,,
2023-01-13T19:00:00,Friday,Indiana Pacers,111,Atlanta Hawks,113,19641,,
2023-01-13T19:00:00,Friday,Washington Wizards,108,New York Knicks,112,19641,,
2023-01-13T19:30:00,Friday,San Antonio Spurs,113,Golden State Warriors,144,19641,,
2023-01-13T20:00:00,Friday,Chicago Bulls,110,Oklahoma City Thunder,124,19641,,
2023-01-13T20:00:00,Friday,Minnesota Timberwolves,121,Phoenix Suns,116,19641,,
2023-01-13T21:00:00,Friday,Utah Jazz,112,Orlando Magic,108,19641,,
2023-01-13T22:00:00,Friday,Los Angeles Clippers,103,Denver Nuggets,115,19641,,
2023-01-13T22:00:00,Friday,Sacramento Kings,139,Houston Rockets,114,19641,,
2023-01-14T13:00:00,Saturday,Miami Heat,111,Milwaukee Bucks,95,19641,,
2023-01-14T19:00:00,Saturday,Charlotte Hornets,106,Boston Celtics,122,19641,,
2023-01-14T19:00:00,Saturday,Indiana Pacers,112,Memphis Grizzlies,130,19641,,
2023-01-14T19:30:00,Saturday,Toronto Raptors,103,Atlanta Hawks,114,19641,,
2023-01-14T20:00:00,Saturday,Minnesota Timberwolves,110,Cleveland Cavaliers,102,19641,,
2023-01-14T21:00:00,Saturday,Utah Jazz,117,Philadelphia 76ers,118,19641,,
2023-01-14T22:00:00,Saturday,Portland Trail Blazers,136,Dallas Mavericks,119,19641,,
2023-01-15T13:00:00,Sunday,Detroit Pistons,104,New York Knicks,117,19641,,
2023-01-15T15:00:00,Sunday,Los Angeles Clippers,121,Houston Rockets,100,19641,,
2023-01-15T15:30:00,Sunday,Chicago Bulls,132,Golden State Warriors,118,19641,,
2023-01-15T18:00:00,Sunday,Brooklyn Nets,102,Oklahoma City Thunder,112,19641,,
2023-01-15T19:00:00,Sunday,San Antonio Spurs,119,Sacramento Kings,132,19641,,
2023-01-15T20:00:00,Sunday,Denver Nuggets,119,Orlando Magic,116,19641,,
2023-01-15T21:00:00,Sunday,Portland Trail Blazers,140,Dallas Mavericks,123,19641,,
2023-01-15T21:30:00,Sunday,Los Angeles Lakers,112,Philadelphia 76ers,113,19641,,
2023-01-16T13:00:00,Monday,Charlotte Hornets,118,Boston Celtics,130,19641,,
2023-01-16T14:30:00,Monday,Milwaukee Bucks,132,Indiana Pacers,119,19641,,
2023-01-16T15:00:00,Monday,New York Knicks,121,Toronto Raptors,123,19641,OT,
2023-01-16T15:00:00,Monday,Washington Wizards,118,Golden State Warriors,127,19641,,
2023-01-16T15:00:00,Monday,Cleveland Cavaliers,113,New Orleans Pelicans,103,19641,,
2023-01-16T15:30:00,Monday,Atlanta Hawks,121,Miami Heat,113,19641,,
2023-01-16T16:00:00,Monday,Minnesota Timberwolves,125,Utah Jazz,126,19641,,
2023-01-16T18:00:00,Monday,Memphis Grizzlies,136,Phoenix Suns,106,19641,,
2023-01-16T22:30:00,Monday,Los Angeles Lakers,140,Houston Rockets,132,19641,,
2023-01-17T19:30:00,Tuesday,Milwaukee Bucks,130,Toronto Raptors,122,19641,,
2023-01-17T20:00:00,Tuesday,San Antonio Spurs,106,Brooklyn Nets,98,19641,,
2023-01-17T21:00:00,Tuesday,Denver Nuggets,122,Portland Trail Blazers,113,19641,,
2023-01-17T22:00:00,Tuesday,Los Angeles Clippers,110,Philadelphia 76ers,120,19641,,
2023-01-18T19:30:00,Wednesday,New York Knicks,105,Washington Wizards,116,19641,,
2023-01-18T19:30:00,Wednesday,Dallas Mavericks,122,Atlanta Hawks,130,19641,,
2023-01-18T20:00:00,Wednesday,Houston Rockets,117,Charlotte Hornets,122,19641,,
2023-01-18T20:00:00,Wednesday,Memphis Grizzlies,115,Cleveland Cavaliers,114,19641,,
2023-01-18T20:00:00,Wednesday,New Orleans Pelicans,98,Miami Heat,124,19641,,
2023-01-18T20:00:00,Wednesday,Oklahoma City Thunder,126,Indiana Pacers,106,19641,,
2023-01-18T21:00:00,Wednesday,Utah Jazz,126,Los Angeles Clippers,103,19641,,
2023-01-18T22:00:00,Wednesday,Denver Nuggets,122,Minnesota Timberwolves,118,19641,,
2023-01-18T22:30:00,Wednesday,Los Angeles Lakers,111,Sacramento Kings,116,19641,,
2023-01-19T15:00:00,Thursday,Detroit Pistons,108,Chicago Bulls,126,19641,,
2023-01-19T19:30:00,Thursday,Boston Celtics,121,Golden State Warriors,118,19641,OT,
2023-01-19T20:00:00,Thursday,Minnesota Timberwolves,128,Toronto Raptors,126,19641,,
2023-01-19T22:00:00,Thursday,Phoenix Suns,117,Brooklyn Nets,112,19641,,
2023-01-19T22:00:00,Thursday,Portland Trail Blazers,95,Philadelphia 76ers,105,19641,,
2023-01-20T19:00:00,Friday,Orlando Magic,123,New Orleans Pelicans,110,19641,,
2023-01-20T19:30:00,Friday,Atlanta Hawks,139,New York Knicks,124,19641,,
2023-01-20T19:30:00,Friday,Cleveland Cavaliers,114,Golden State Warriors,120,19641,,
2023-01-20T19:30:00,Friday,Dallas Mavericks,115,Miami Heat,90,19641,,
2023-01-20T20:00:00,Friday,San Antonio Spurs,126,Los Angeles Clippers,131,19641,,
2023-01-20T21:00:00,Friday,Utah Jazz,106,Brooklyn Nets,117,19641,,
2023-01-20T21:00:00,Friday,Denver Nuggets,134,Indiana Pacers,111,19641,,
2023-01-20T22:00:00,Friday,Los Angeles Lakers,122,Memphis Grizzlies,121,19641,,
2023-01-20T22:00:00,Friday,Sacramento Kings,118,Oklahoma City Thunder,113,19641,,
2023-01-21T17:00:00,Saturday,Toronto Raptors,104,Boston Celtics,106,19641,,
2023-01-21T19:00:00,Saturday,Washington Wizards,138,Orlando Magic,118,19641,,
2023-01-21T19:30:00,Saturday,Atlanta Hawks,118,Charlotte Hornets,122,19641,,
2023-01-21T19:30:00,Saturday,Cleveland Cavaliers,114,Milwaukee Bucks,102,19641,,
2023-01-21T20:00:00,Saturday,Minnesota Timberwolves,113,Houston Rockets,104,19641,,
2023-01-21T21:00:00,Saturday,Phoenix Suns,112,Indiana Pacers,107,19641,,
2023-01-21T22:00:00,Saturday,Sacramento Kings,127,Philadelphia 76ers,129,19641,,
2023-01-22T14:30:00,Sunday,Dallas Mavericks,98,Los Angeles Clippers,112,19641,,
2023-01-22T15:30:00,Sunday,Miami Heat,100,New Orleans Pelicans,96,19641,,
2023-01-22T18:00:00,Sunday,Toronto Raptors,125,New York Knicks,116,19641,,
2023-01-22T20:00:00,Sunday,Denver Nuggets,99,Oklahoma City Thunder,101,19641,,
2023-01-22T20:00:00,Sunday,Phoenix Suns,112,Memphis Grizzlies,110,19641,,
2023-01-22T20:30:00,Sunday,Golden State Warriors,116,Brooklyn Nets,120,19641,,
2023-01-22T21:00:00,Sunday,Portland Trail Blazers,112,Los Angeles Lakers,121,19641,,
2023-01-23T19:00:00,Monday,Detroit Pistons,130,Milwaukee Bucks,150,19641,,
2023-01-23T19:00:00,Monday,Orlando Magic,113,Boston Celtics,98,19641,,
2023-01-23T20:00:00,Monday,Chicago Bulls,111,Atlanta Hawks,100,19641,,
2023-01-23T20:00:00,Monday,Houston Rockets,119,Minnesota Timberwolves,114,19641,,
2023-01-23T21:00:00,Monday,Utah Jazz,120,Charlotte Hornets,102,19641,,
2023-01-23T22:00:00,Monday,Portland Trail Blazers,147,San Antonio Spurs,127,19641,,
2023-01-23T22:30:00,Monday,Sacramento Kings,133,Memphis Grizzlies,100,19641,,
2023-01-24T19:00:00,Tuesday,Indiana Pacers,116,Chicago Bulls,110,19641,,
2023-01-24T19:30:00,Tuesday,Miami Heat,98,Boston Celtics,95,19641,,
2023-01-24T19:30:00,Tuesday,New York Knicks,105,Cleveland Cavaliers,103,19641,,
2023-01-24T20:00:00,Tuesday,New Orleans Pelicans,98,Denver Nuggets,99,19641,,
2023-01-24T20:30:00,Tuesday,Dallas Mavericks,126,Washington Wizards,127,19641,,
2023-01-24T21:00:00,Tuesday,Phoenix Suns,128,Charlotte Hornets,97,19641,,
2023-01-24T22:00:00,Tuesday,Los Angeles Lakers,115,Los Angeles Clippers,133,19641,,
2023-01-25T19:00:00,Wednesday,Orlando Magic,126,Indiana Pacers,120,19641,,
2023-01-25T19:30:00,Wednesday,Philadelphia 76ers,137,Brooklyn Nets,133,19641,,
2023-01-25T20:00:00,Wednesday,Houston Rockets,103,Washington Wizards,108,19641,,
2023-01-25T20:00:00,Wednesday,Milwaukee Bucks,107,Denver Nuggets,99,19641,,
2023-01-25T20:00:00,Wednesday,New Orleans Pelicans,102,Minnesota Timberwolves,111,19641,,
2023-01-25T20:00:00,Wednesday,Oklahoma City Thunder,132,Atlanta Hawks,137,19641,,
2023-01-25T22:00:00,Wednesday,Golden State Warriors,122,Memphis Grizzlies,120,19641,,
2023-01-25T22:00:00,Wednesday,Portland Trail Blazers,134,Utah Jazz,124,19641,,
2023-01-25T22:00:00,Wednesday,Sacramento Kings,95,Toronto Raptors,113,19641,,
2023-01-25T22:30:00,Wednesday,Los Angeles Lakers,113,San Antonio Spurs,104,19641,,
2023-01-26T19:30:00,Thursday,Charlotte Hornets,111,Chicago Bulls,96,19641,,
2023-01-26T19:30:00,Thursday,Boston Celtics,117,New York Knicks,120,19641,OT,
2023-01-26T19:30:00,Thursday,Brooklyn Nets,122,Detroit Pistons,130,19641,,
2023-01-26T20:00:00,Thursday,Houston Rockets,95,Cleveland Cavaliers,113,19641,,
2023-01-26T22:00:00,Thursday,Phoenix Suns,95,Dallas Mavericks,99,19641,,
2023-01-26T22:30:00,Thursday,Los Angeles Clippers,138,San Antonio Spurs,100,19641,,
2023-01-27T19:00:00,Friday,Indiana Pacers,131,Milwaukee Bucks,141,19641,,
2023-01-27T19:30:00,Friday,Minnesota Timberwolves,111,Memphis Grizzlies,100,19641,,
2023-01-27T20:00:00,Friday,Oklahoma City Thunder,112,Cleveland Cavaliers,100,19641,,
2023-01-27T20:00:00,Friday,Miami Heat,110,Orlando Magic,105,19641,,
2023-01-27T22:00:00,Friday,Golden State Warriors,129,Toronto Raptors,117,19641,,
2023-01-28T15:00:00,Saturday,Philadelphia 76ers,126,Denver Nuggets,119,19641,,
2023-01-28T17:30:00,Saturday,Brooklyn Nets,122,New York Knicks,115,19641,,
2023-01-28T19:00:00,Saturday,Detroit Pistons,114,Houston Rockets,117,19641,,
2023-01-28T19:00:00,Saturday,Orlando Magic,109,Chicago Bulls,128,19641,,
2023-01-28T19:30:00,Saturday,Atlanta Hawks,113,Los Angeles Clippers,120,19641,,
2023-01-28T20:00:00,Saturday,Minnesota Timberwolves,117,Sacramento Kings,110,19641,,
2023-01-28T20:00:00,Saturday,New Orleans Pelicans,103,Washington Wizards,113,19641,,
2023-01-28T20:00:00,Saturday,San Antonio Spurs,118,Phoenix Suns,128,19641,OT,
2023-01-28T20:30:00,Saturday,Boston Celtics,125,Los Angeles Lakers,121,19641,OT,
2023-01-28T21:00:00,Saturday,Utah Jazz,108,Dallas Mavericks,100,19641,,
2023-01-28T22:00:00,Saturday,Portland Trail Blazers,105,Toronto Raptors,123,19641,,
2023-01-29T13:00:00,Sunday,Charlotte Hornets,122,Miami Heat,117,19641,,
2023-01-29T18:00:00,Sunday,Memphis Grizzlies,112,Indiana Pacers,100,19641,,
2023-01-29T19:00:00,Sunday,Cleveland Cavaliers,122,Los Angeles Clippers,99,19641,,
2023-01-29T20:00:00,Sunday,Milwaukee Bucks,135,New Orleans Pelicans,110,19641,,
2023-01-30T19:00:00,Monday,Philadelphia 76ers,109,Orlando Magic,119,19641,,
2023-01-30T19:30:00,Monday,Brooklyn Nets,121,Los Angeles Lakers,104,19641,,
2023-01-30T20:00:00,Monday,Minnesota Timberwolves,111,Sacramento Kings,118,19641,OT,
2023-01-30T20:00:00,Monday,Oklahoma City Thunder,120,Golden State Warriors,128,19641,,
2023-01-30T20:00:00,Monday,San Antonio Spurs,106,Washington Wizards,127,19641,,
2023-01-30T20:30:00,Monday,Dallas Mavericks,111,Detroit Pistons,105,19641,,
2023-01-30T21:00:00,Monday,Phoenix Suns,114,Toronto Raptors,106,19641,,
2023-01-30T22:00:00,Monday,Portland Trail Blazers,129,Atlanta Hawks,125,19641,,
2023-01-31T19:00:00,Tuesday,Cleveland Cavaliers,97,Miami Heat,100,19641,,
2023-01-31T19:30:00,Tuesday,New York Knicks,123,Los Angeles Lakers,129,19641,OT,
2023-01-31T20:00:00,Tuesday,Chicago Bulls,103,Los Angeles Clippers,108,19641,,
2023-01-31T20:00:00,Tuesday,Milwaukee Bucks,124,Charlotte Hornets,115,19641,,
2023-01-31T22:00:00,Tuesday,Denver Nuggets,122,New Orleans Pelicans,113,19641,,
2023-02-01T19:00:00,Wednesday,Memphis Grizzlies,112,Portland Trail Blazers,122,14589,,
2023-02-01T19:00:00,Wednesday,Philadelphia 76ers,105,Orlando Magic,94,14589,,
2023-02-01T19:30:00,Wednesday,Boston Celtics,139,Brooklyn Nets,96,14589,,
2023-02-01T20:00:00,Wednesday,Houston Rockets,112,Oklahoma City Thunder,106,14589,,
2023-02-01T20:00:00,Wednesday,Minnesota Timberwolves,119,Golden State Warriors,114,14589,OT,
2023-02-01T20:00:00,Wednesday,San Antonio Spurs,109,Sacramento Kings,119,14589,,
2023-02-01T21:00:00,Wednesday,Utah Jazz,131,Toronto Raptors,128,14589,,
2023-02-01T22:00:00,Wednesday,Phoenix Suns,100,Atlanta Hawks,132,14589,,
2023-02-02T19:00:00,Thursday,Indiana Pacers,111,Los Angeles Lakers,112,14589,,
2023-02-02T19:30:00,Thursday,Cleveland Cavaliers,128,Memphis Grizzlies,113,14589,,
2023-02-02T19:30:00,Thursday,New York Knicks,106,Miami Heat,104,14589,,
2023-02-02T20:00:00,Thursday,Chicago Bulls,114,Charlotte Hornets,98,14589,,
2023-02-02T20:30:00,Thursday,Dallas Mavericks,111,New Orleans Pelicans,106,14589,,
2023-02-02T21:00:00,Thursday,Denver Nuggets,134,Golden State Warriors,117,14589,,
2023-02-02T22:00:00,Thursday,Milwaukee Bucks,106,Los Angeles Clippers,105,14589,,
2023-02-03T19:00:00,Friday,Detroit Pistons,118,Charlotte Hornets,112,14589,,
2023-02-03T19:00:00,Friday,Indiana Pacers,107,Sacramento Kings,104,14589,,
2023-02-03T19:00:00,Friday,Washington Wizards,116,Portland Trail Blazers,124,14589,,
2023-02-03T19:30:00,Friday,Boston Celtics,94,Phoenix Suns,106,14589,,
2023-02-03T20:00:00,Friday,Houston Rockets,111,Toronto Raptors,117,14589,,
2023-02-03T20:00:00,Friday,Minnesota Timberwolves,120,Orlando Magic,127,14589,,
2023-02-03T20:00:00,Friday,San Antonio Spurs,125,Philadelphia 76ers,137,14589,,
2023-02-03T21:00:00,Friday,Utah Jazz,108,Atlanta Hawks,115,14589,,
2023-02-04T18:00:00,Saturday,New Orleans Pelicans,131,Los Angeles Lakers,126,14589,,
2023-02-04T18:00:00,Saturday,Brooklyn Nets,125,Washington Wizards,123,14589,,
2023-02-04T19:00:00,Saturday,Detroit Pistons,100,Phoenix Suns,116,14589,,
2023-02-04T19:00:00,Saturday,New York Knicks,128,Los Angeles Clippers,134,14589,OT,
2023-02-04T20:00:00,Saturday,Chicago Bulls,129,Portland Trail Blazers,121,14589,,
2023-02-04T20:00:00,Saturday,Milwaukee Bucks,123,Miami Heat,115,14589,,
2023-02-04T20:00:00,Saturday,Oklahoma City Thunder,153,Houston Rockets,121,14589,,
2023-02-04T20:30:00,Saturday,Golden State Warriors,119,Dallas Mavericks,113,14589,,
2023-02-04T21:00:00,Saturday,Denver Nuggets,128,Atlanta Hawks,108,14589,,
2023-02-05T13:00:00,Sunday,Charlotte Hornets,113,Orlando Magic,119,14589,,
2023-02-05T17:00:00,Sunday,Indiana Pacers,103,Cleveland Cavaliers,122,14589,,
2023-02-05T18:00:00,Sunday,New York Knicks,108,Philadelphia 76ers,97,14589,,
2023-02-05T18:00:00,Sunday,Memphis Grizzlies,103,Toronto Raptors,106,14589,,
2023-02-05T19:00:00,Sunday,Minnesota Timberwolves,128,Denver Nuggets,98,14589,,
2023-02-05T19:00:00,Sunday,New Orleans Pelicans,136,Sacramento Kings,104,14589,,
2023-02-06T19:00:00,Monday,Detroit Pistons,99,Boston Celtics,111,14589,,
2023-02-06T19:00:00,Monday,Washington Wizards,91,Cleveland Cavaliers,114,14589,,
2023-02-06T19:30:00,Monday,Brooklyn Nets,116,Los Angeles Clippers,124,14589,,
2023-02-06T20:00:00,Monday,Chicago Bulls,128,San Antonio Spurs,104,14589,,
2023-02-06T20:00:00,Monday,Houston Rockets,120,Sacramento Kings,140,14589,,
2023-02-06T21:00:00,Monday,Utah Jazz,111,Dallas Mavericks,124,14589,,
2023-02-06T22:00:00,Monday,Portland Trail Blazers,108,Milwaukee Bucks,127,14589,,
2023-02-06T22:00:00,Monday,Golden State Warriors,141,Oklahoma City Thunder,114,14589,,
2023-02-07T19:00:00,Tuesday,Orlando Magic,98,New York Knicks,102,14589,,
2023-02-07T19:30:00,Tuesday,Brooklyn Nets,112,Phoenix Suns,116,14589,,
2023-02-07T19:30:00,Tuesday,New Orleans Pelicans,116,Atlanta Hawks,107,14589,,
2023-02-07T20:00:00,Tuesday,Memphis Grizzlies,104,Chicago Bulls,89,14589,,
2023-02-07T21:00:00,Tuesday,Denver Nuggets,146,Minnesota Timberwolves,112,14589,,
2023-02-07T22:00:00,Tuesday,Los Angeles Lakers,130,Oklahoma City Thunder,133,14589,,
2023-02-08T19:00:00,Wednesday,Washington Wizards,118,Charlotte Hornets,104,14589,,
2023-02-08T19:00:00,Wednesday,Cleveland Cavaliers,113,Detroit Pistons,85,14589,,
2023-02-08T19:30:00,Wednesday,Toronto Raptors,112,San Antonio Spurs,98,14589,,
2023-02-08T19:30:00,Wednesday,Miami Heat,116,Indiana Pacers,111,14589,,
2023-02-08T19:30:00,Wednesday,Boston Celtics,106,Philadelphia 76ers,99,14589,,
2023-02-08T20:00:00,Wednesday,Houston Rockets,128,Sacramento Kings,130,14589,,
2023-02-08T21:00:00,Wednesday,Utah Jazz,118,Minnesota Timberwolves,143,14589,,
2023-02-08T22:00:00,Wednesday,Los Angeles Clippers,104,Dallas Mavericks,110,14589,,
2023-02-08T22:00:00,Wednesday,Portland Trail Blazers,125,Golden State Warriors,122,14589,,
2023-02-09T19:00:00,Thursday,Orlando Magic,115,Denver Nuggets,104,14589,,
2023-02-09T19:30:00,Thursday,Atlanta Hawks,116,Phoenix Suns,107,14589,,
2023-02-09T19:30:00,Thursday,Brooklyn Nets,116,Chicago Bulls,105,14589,,
2023-02-09T22:00:00,Thursday,Los Angeles Lakers,106,Milwaukee Bucks,115,14589,,
2023-02-10T19:00:00,Friday,Philadelphia 76ers,119,New York Knicks,108,14589,,
2023-02-10T19:00:00,Friday,Detroit Pistons,138,San Antonio Spurs,131,14589,2OT,
2023-02-10T19:00:00,Friday,Indiana Pacers,104,Phoenix Suns,117,14589,,
2023-02-10T19:30:00,Friday,Boston Celtics,127,Charlotte Hornets,116,14589,,
2023-02-10T19:30:00,Friday,Toronto Raptors,116,Utah Jazz,122,14589,,
2023-02-10T20:00:00,Friday,Memphis Grizzlies,128,Minnesota Timberwolves,107,14589,,
2023-02-10T20:00:00,Friday,Miami Heat,97,Houston Rockets,95,14589,,
2023-02-10T22:00:00,Friday,Sacramento Kings,114,Dallas Mavericks,122,14589,,
2023-02-10T22:00:00,Friday,New Orleans Pelicans,107,Cleveland Cavaliers,118,14589,,
2023-02-10T22:00:00,Friday,Portland Trail Blazers,129,Oklahoma City Thunder,138,14589,,
2023-02-10T22:30:00,Friday,Los Angeles Clippers,106,Milwaukee Bucks,119,14589,,
2023-02-11T18:00:00,Saturday,Brooklyn Nets,98,Philadelphia 76ers,101,14589,,
2023-02-11T19:00:00,Saturday,Charlotte Hornets,105,Denver Nuggets,119,14589,,
2023-02-11T19:00:00,Saturday,Orlando Magic,103,Miami Heat,107,14589,OT,
2023-02-11T19:00:00,Saturday,Washington Wizards,127,Indiana Pacers,113,14589,,
2023-02-11T19:30:00,Saturday,Atlanta Hawks,125,San Antonio Spurs,106,14589,,
2023-02-11T19:30:00,Saturday,New York Knicks,126,Utah Jazz,120,14589,,
2023-02-11T20:00:00,Saturday,Cleveland Cavaliers,97,Chicago Bulls,89,14589,,
2023-02-11T20:30:00,Saturday,Golden State Warriors,103,Los Angeles Lakers,109,14589,,
2023-02-11T22:00:00,Saturday,Sacramento Kings,133,Dallas Mavericks,128,14589,OT,
2023-02-12T14:00:00,Sunday,Boston Celtics,119,Memphis Grizzlies,109,14589,,
2023-02-12T15:00:00,Sunday,Toronto Raptors,119,Detroit Pistons,118,14589,,
2023-02-13T19:00:00,Monday,Charlotte Hornets,144,Atlanta Hawks,138,14589,,
2023-02-13T19:00:00,Monday,Cleveland Cavaliers,117,San Antonio Spurs,109,14589,,
2023-02-13T19:00:00,Monday,Indiana Pacers,117,Utah Jazz,123,14589,,
2023-02-13T19:00:00,Monday,Philadelphia 76ers,123,Houston Rockets,104,14589,,
2023-02-13T19:30:00,Monday,Miami Heat,108,Denver Nuggets,112,14589,,
2023-02-13T19:30:00,Monday,New York Knicks,124,Brooklyn Nets,106,14589,,
2023-02-13T20:00:00,Monday,Chicago Bulls,91,Orlando Magic,100,14589,,
2023-02-13T20:00:00,Monday,Oklahoma City Thunder,100,New Orleans Pelicans,103,14589,,
2023-02-13T20:30:00,Monday,Dallas Mavericks,121,Minnesota Timberwolves,124,14589,,
2023-02-13T22:00:00,Monday,Portland Trail Blazers,127,Los Angeles Lakers,115,14589,,
2023-02-13T22:00:00,Monday,Golden State Warriors,135,Washington Wizards,126,14589,,
2023-02-14T19:30:00,Tuesday,Milwaukee Bucks,131,Boston Celtics,125,14589,OT,
2023-02-14T19:30:00,Tuesday,Toronto Raptors,123,Orlando Magic,113,14589,,
2023-02-14T21:00:00,Tuesday,Phoenix Suns,120,Sacramento Kings,109,14589,,
2023-02-14T22:00:00,Tuesday,Los Angeles Clippers,134,Golden State Warriors,124,14589,,
2023-02-14T22:00:00,Tuesday,Portland Trail Blazers,101,Washington Wizards,126,14589,,
2023-02-15T19:00:00,Wednesday,Charlotte Hornets,120,San Antonio Spurs,110,14589,,
2023-02-15T19:00:00,Wednesday,Indiana Pacers,117,Chicago Bulls,113,14589,,
2023-02-15T19:30:00,Wednesday,Philadelphia 76ers,118,Cleveland Cavaliers,112,14589,,
2023-02-15T19:30:00,Wednesday,Brooklyn Nets,116,Miami Heat,105,14589,,
2023-02-15T19:30:00,Wednesday,Atlanta Hawks,101,New York Knicks,122,14589,,
2023-02-15T19:30:00,Wednesday,Boston Celtics,127,Detroit Pistons,109,14589,,
2023-02-15T20:00:00,Wednesday,Memphis Grizzlies,117,Utah Jazz,111,14589,,
2023-02-15T20:00:00,Wednesday,Oklahoma City Thunder,133,Houston Rockets,96,14589,,
2023-02-15T21:00:00,Wednesday,Denver Nuggets,118,Dallas Mavericks,109,14589,,
2023-02-15T22:00:00,Wednesday,Los Angeles Lakers,120,New Orleans Pelicans,102,14589,,
2023-02-16T19:30:00,Thursday,Chicago Bulls,100,Milwaukee Bucks,112,14589,,
2023-02-16T20:00:00,Thursday,Minnesota Timberwolves,106,Washington Wizards,114,14589,,
2023-02-16T22:00:00,Thursday,Phoenix Suns,107,Los Angeles Clippers,116,14589,,
2023-02-23T19:00:00,Thursday,Orlando Magic,108,Detroit Pistons,106,14589,,
2023-02-23T19:00:00,Thursday,Indiana Pacers,138,Boston Celtics,142,14589,OT,
2023-02-23T19:00:00,Thursday,Cleveland Cavaliers,109,Denver Nuggets,115,14589,,
2023-02-23T19:30:00,Thursday,Philadelphia 76ers,110,Memphis Grizzlies,105,14589,,
2023-02-23T19:30:00,Thursday,Toronto Raptors,115,New Orleans Pelicans,110,14589,,
2023-02-23T20:30:00,Thursday,Dallas Mavericks,142,San Antonio Spurs,116,14589,,
2023-02-23T21:00:00,Thursday,Utah Jazz,120,Oklahoma City Thunder,119,14589,OT,
2023-02-23T22:00:00,Thursday,Los Angeles Lakers,124,Golden State Warriors,111,14589,,
2023-02-23T22:00:00,Thursday,Sacramento Kings,133,Portland Trail Blazers,116,14589,,
2023-02-24T19:00:00,Friday,Washington Wizards,109,New York Knicks,115,14589,,
2023-02-24T19:30:00,Friday,Milwaukee Bucks,128,Miami Heat,99,14589,,
2023-02-24T19:30:00,Friday,Atlanta Hawks,136,Cleveland Cavaliers,119,14589,,
2023-02-24T20:00:00,Friday,Chicago Bulls,131,Brooklyn Nets,87,14589,,
2023-02-24T20:00:00,Friday,Minnesota Timberwolves,113,Charlotte Hornets,121,14589,,
2023-02-24T22:00:00,Friday,Golden State Warriors,116,Houston Rockets,101,14589,,
2023-02-24T22:00:00,Friday,Phoenix Suns,124,Oklahoma City Thunder,115,14589,,
2023-02-24T22:30:00,Friday,Los Angeles Clippers,175,Sacramento Kings,176,14589,2OT,
2023-02-25T12:00:00,Saturday,Detroit Pistons,91,Toronto Raptors,95,14589,,
